ID,keyPressed,keyState,timestamp
191,n,DOWN,2017-05-16 10:57:49.433
192,n,UP,2017-05-16 10:57:49.497
193,t,DOWN,2017-05-16 10:57:49.940
194,t,UP,2017-05-16 10:57:50.037
195,e,DOWN,2017-05-16 10:57:50.238
196,e,UP,2017-05-16 10:57:50.311
197,n,DOWN,2017-05-16 10:57:50.609
198,n,UP,2017-05-16 10:57:50.697
199,c,DOWN,2017-05-16 10:57:50.858
200,c,UP,2017-05-16 10:57:50.963
201,e,DOWN,2017-05-16 10:57:51.245
202,e,UP,2017-05-16 10:57:51.318
203,s,DOWN,2017-05-16 10:57:51.510
204,s,UP,2017-05-16 10:57:51.616
205, ,DOWN,2017-05-16 10:57:51.776
206, ,UP,2017-05-16 10:57:51.827
207,i,DOWN,2017-05-16 10:57:52.580
208,i,UP,2017-05-16 10:57:52.645
209,n,DOWN,2017-05-16 10:57:52.927
210,n,UP,2017-05-16 10:57:53.000
211, ,DOWN,2017-05-16 10:57:53.233
212, ,UP,2017-05-16 10:57:53.317
213,t,DOWN,2017-05-16 10:57:54.431
214,t,UP,2017-05-16 10:57:54.512
215,h,DOWN,2017-05-16 10:57:54.623
216,h,UP,2017-05-16 10:57:54.712
217,i,DOWN,2017-05-16 10:57:54.897
218,i,UP,2017-05-16 10:57:54.977
219,s,DOWN,2017-05-16 10:57:55.194
220,s,UP,2017-05-16 10:57:55.234
221, ,DOWN,2017-05-16 10:57:55.435
222, ,UP,2017-05-16 10:57:55.518
223,d,DOWN,2017-05-16 10:57:56.543
224,d,UP,2017-05-16 10:57:56.632
225,a,DOWN,2017-05-16 10:57:56.930
226,a,UP,2017-05-16 10:57:57.043
227,t,DOWN,2017-05-16 10:57:57.260
228,t,UP,2017-05-16 10:57:57.349
229,a,DOWN,2017-05-16 10:57:57.452
230,a,UP,2017-05-16 10:57:57.558
231, ,DOWN,2017-05-16 10:57:57.928
232, ,UP,2017-05-16 10:57:57.961
233,s,DOWN,2017-05-16 10:57:58.901
234,s,UP,2017-05-16 10:57:58.974
235,a,DOWN,2017-05-16 10:57:59.118
236,a,UP,2017-05-16 10:57:59.224
237,m,DOWN,2017-05-16 10:57:59.335
238,m,UP,2017-05-16 10:57:59.416
239,p,DOWN,2017-05-16 10:57:59.656
240,p,UP,2017-05-16 10:57:59.754
241,l,DOWN,2017-05-16 10:57:59.897
242,l,UP,2017-05-16 10:57:59.955
243,e,DOWN,2017-05-16 10:58:00.122
244,e,UP,2017-05-16 10:58:00.196
245,.,DOWN,2017-05-16 10:58:01.366
246,.,UP,2017-05-16 10:58:01.440
247,t,DOWN,2017-05-16 10:58:09.720
248,t,UP,2017-05-16 10:58:09.809
249,h,DOWN,2017-05-16 10:58:09.872
250,h,UP,2017-05-16 10:58:09.944
251,i,DOWN,2017-05-16 10:58:10.105
252,i,UP,2017-05-16 10:58:10.193
253,s,DOWN,2017-05-16 10:58:10.386
254,s,UP,2017-05-16 10:58:10.442
255, ,DOWN,2017-05-16 10:58:10.563
256, ,UP,2017-05-16 10:58:10.630
257,i,DOWN,2017-05-16 10:58:10.868
258,i,UP,2017-05-16 10:58:10.949
259,s,DOWN,2017-05-16 10:58:11.077
260,s,UP,2017-05-16 10:58:11.174
261, ,DOWN,2017-05-16 10:58:11.286
262, ,UP,2017-05-16 10:58:11.328
263,a,DOWN,2017-05-16 10:58:11.609
264,a,UP,2017-05-16 10:58:11.713
265, ,DOWN,2017-05-16 10:58:11.753
266, ,UP,2017-05-16 10:58:11.843
267,t,DOWN,2017-05-16 10:58:12.140
268,t,UP,2017-05-16 10:58:12.253
269,e,DOWN,2017-05-16 10:58:12.462
270,e,UP,2017-05-16 10:58:12.535
271,s,DOWN,2017-05-16 10:58:12.687
272,s,UP,2017-05-16 10:58:12.785
273,t,DOWN,2017-05-16 10:58:12.864
274,t,UP,2017-05-16 10:58:12.921
275, ,DOWN,2017-05-16 10:58:13.981
276, ,UP,2017-05-16 10:58:14.056
277,t,DOWN,2017-05-16 10:58:14.319
278,t,UP,2017-05-16 10:58:14.401
279,o,DOWN,2017-05-16 10:58:14.464
280,o,UP,2017-05-16 10:58:14.506
281, ,DOWN,2017-05-16 10:58:14.834
282, ,UP,2017-05-16 10:58:14.893
283,s,DOWN,2017-05-16 10:58:14.996
284,s,UP,2017-05-16 10:58:15.076
285,e,DOWN,2017-05-16 10:58:15.236
286,e,UP,2017-05-16 10:58:15.301
287,e,DOWN,2017-05-16 10:58:15.405
288,e,UP,2017-05-16 10:58:15.478
289, ,DOWN,2017-05-16 10:58:15.574
290, ,UP,2017-05-16 10:58:15.656
291,i,DOWN,2017-05-16 10:58:15.937
292,i,UP,2017-05-16 10:58:16.002
293,f,DOWN,2017-05-16 10:58:16.186
294,f,UP,2017-05-16 10:58:16.267
295, ,DOWN,2017-05-16 10:58:16.387
296, ,UP,2017-05-16 10:58:16.446
297,t,DOWN,2017-05-16 10:58:17.358
298,t,UP,2017-05-16 10:58:17.447
299,h,DOWN,2017-05-16 10:58:17.511
300,h,UP,2017-05-16 10:58:17.560
301,e,DOWN,2017-05-16 10:58:17.688
302,e,UP,2017-05-16 10:58:17.801
303, ,DOWN,2017-05-16 10:58:17.873
304, ,UP,2017-05-16 10:58:17.946
305,w,DOWN,2017-05-16 10:58:18.058
306,w,UP,2017-05-16 10:58:18.130
307,o,DOWN,2017-05-16 10:58:18.251
308,o,UP,2017-05-16 10:58:18.332
309,r,DOWN,2017-05-16 10:58:18.483
310,r,UP,2017-05-16 10:58:18.581
311,d,DOWN,2017-05-16 10:58:18.765
312,d,UP,2017-05-16 10:58:18.877
313,s,DOWN,2017-05-16 10:58:18.974
314,s,UP,2017-05-16 10:58:19.055
315, ,DOWN,2017-05-16 10:58:19.087
316, ,UP,2017-05-16 10:58:19.186
317,a,DOWN,2017-05-16 10:58:19.368
318,a,UP,2017-05-16 10:58:19.457
319,OTHER,DOWN,2017-05-16 10:58:20.370
320,OTHER,UP,2017-05-16 10:58:20.420
321,t,DOWN,2017-05-16 10:58:20.878
322,t,UP,2017-05-16 10:58:20.968
323,h,DOWN,2017-05-16 10:58:21.055
324,h,UP,2017-05-16 10:58:21.113
325,a,DOWN,2017-05-16 10:58:21.280
326,a,UP,2017-05-16 10:58:21.369
327,t,DOWN,2017-05-16 10:58:21.626
328,t,UP,2017-05-16 10:58:21.683
329, ,DOWN,2017-05-16 10:58:21.779
330, ,UP,2017-05-16 10:58:21.844
331,i,DOWN,2017-05-16 10:58:23.077
332,i,UP,2017-05-16 10:58:23.133
333, ,DOWN,2017-05-16 10:58:23.381
334, ,UP,2017-05-16 10:58:23.432
335,t,DOWN,2017-05-16 10:58:23.550
336,t,UP,2017-05-16 10:58:23.647
337,y,DOWN,2017-05-16 10:58:23.751
338,y,UP,2017-05-16 10:58:23.840
339,p,DOWN,2017-05-16 10:58:23.952
340,p,UP,2017-05-16 10:58:24.009
341,e,DOWN,2017-05-16 10:58:24.121
342,e,UP,2017-05-16 10:58:24.194
343, ,DOWN,2017-05-16 10:58:24.298
344, ,UP,2017-05-16 10:58:24.364
345,a,DOWN,2017-05-16 10:58:24.546
346,a,UP,2017-05-16 10:58:24.626
347,r,DOWN,2017-05-16 10:58:24.876
348,r,UP,2017-05-16 10:58:24.964
349,e,DOWN,2017-05-16 10:58:25.068
350,e,UP,2017-05-16 10:58:25.149
351, ,DOWN,2017-05-16 10:58:25.222
352, ,UP,2017-05-16 10:58:25.296
353,u,DOWN,2017-05-16 10:58:25.937
354,u,UP,2017-05-16 10:58:25.986
355,n,DOWN,2017-05-16 10:58:26.186
356,n,UP,2017-05-16 10:58:26.251
357,i,DOWN,2017-05-16 10:58:26.484
358,i,UP,2017-05-16 10:58:26.532
359,q,DOWN,2017-05-16 10:58:26.749
360,q,UP,2017-05-16 10:58:26.830
361,u,DOWN,2017-05-16 10:58:26.974
362,u,UP,2017-05-16 10:58:27.025
363,e,DOWN,2017-05-16 10:58:27.175
364,e,UP,2017-05-16 10:58:27.265
365, ,DOWN,2017-05-16 10:58:27.344
366, ,UP,2017-05-16 10:58:27.426
367,t,DOWN,2017-05-16 10:58:28.091
368,t,UP,2017-05-16 10:58:28.187
369,o,DOWN,2017-05-16 10:58:28.284
370,o,UP,2017-05-16 10:58:28.332
371, ,DOWN,2017-05-16 10:58:28.679
372, ,UP,2017-05-16 10:58:28.762
373,m,DOWN,2017-05-16 10:58:28.944
374,m,UP,2017-05-16 10:58:29.025
375,e,DOWN,2017-05-16 10:58:29.145
376,e,UP,2017-05-16 10:58:29.234
377, ,DOWN,2017-05-16 10:58:29.370
378, ,UP,2017-05-16 10:58:29.452
379,OTHER,DOWN,2017-05-16 10:58:31.087
380,OTHER,UP,2017-05-16 10:58:31.145
381,.,DOWN,2017-05-16 10:58:32.148
382,.,UP,2017-05-16 10:58:32.215
383, ,DOWN,2017-05-16 10:58:33.432
384, ,UP,2017-05-16 10:58:33.483
385,t,DOWN,2017-05-16 10:58:33.673
386,t,UP,2017-05-16 10:58:33.771
387,h,DOWN,2017-05-16 10:58:33.849
388,h,UP,2017-05-16 10:58:33.898
389,e,DOWN,2017-05-16 10:58:34.043
390,e,UP,2017-05-16 10:58:34.147
391,r,DOWN,2017-05-16 10:58:34.244
392,r,UP,2017-05-16 10:58:34.324
393,e,DOWN,2017-05-16 10:58:34.461
394,e,UP,2017-05-16 10:58:34.525
395, ,DOWN,2017-05-16 10:58:34.621
396, ,UP,2017-05-16 10:58:34.713
397,a,DOWN,2017-05-16 10:58:35.073
398,a,UP,2017-05-16 10:58:35.162
399,r,DOWN,2017-05-16 10:58:36.004
400,r,UP,2017-05-16 10:58:36.093
401,e,DOWN,2017-05-16 10:58:36.229
402,e,UP,2017-05-16 10:58:36.302
403, ,DOWN,2017-05-16 10:58:36.390
404, ,UP,2017-05-16 10:58:36.482
405,t,DOWN,2017-05-16 10:58:36.954
406,t,UP,2017-05-16 10:58:37.035
407,w,DOWN,2017-05-16 10:58:37.284
408,w,UP,2017-05-16 10:58:37.397
409,o,DOWN,2017-05-16 10:58:37.517
410,o,UP,2017-05-16 10:58:37.566
411, ,DOWN,2017-05-16 10:58:37.920
412, ,UP,2017-05-16 10:58:37.974
413,s,DOWN,2017-05-16 10:58:38.468
414,s,UP,2017-05-16 10:58:38.550
415,e,DOWN,2017-05-16 10:58:38.693
416,e,UP,2017-05-16 10:58:38.758
417,n,DOWN,2017-05-16 10:58:38.870
418,n,UP,2017-05-16 10:58:38.943
419,t,DOWN,2017-05-16 10:58:39.063
420,t,UP,2017-05-16 10:58:39.153
421,e,DOWN,2017-05-16 10:58:39.304
422,e,UP,2017-05-16 10:58:39.385
423,n,DOWN,2017-05-16 10:58:39.529
424,n,UP,2017-05-16 10:58:39.586
425,c,DOWN,2017-05-16 10:58:39.690
426,c,UP,2017-05-16 10:58:39.795
427,e,DOWN,2017-05-16 10:58:39.947
428,e,UP,2017-05-16 10:58:40.044
429,s,DOWN,2017-05-16 10:58:40.196
430,s,UP,2017-05-16 10:58:40.269
431, ,DOWN,2017-05-16 10:58:40.350
432, ,UP,2017-05-16 10:58:40.423
433,i,DOWN,2017-05-16 10:58:41.428
434,i,UP,2017-05-16 10:58:41.500
435,n,DOWN,2017-05-16 10:58:41.733
436,n,UP,2017-05-16 10:58:41.798
437, ,DOWN,2017-05-16 10:58:41.999
438, ,UP,2017-05-16 10:58:42.065
439,t,DOWN,2017-05-16 10:58:42.402
440,t,UP,2017-05-16 10:58:42.499
441,h,DOWN,2017-05-16 10:58:42.554
442,h,UP,2017-05-16 10:58:42.635
443,i,DOWN,2017-05-16 10:58:44.336
444,i,UP,2017-05-16 10:58:44.416
445,s,DOWN,2017-05-16 10:58:44.609
446,s,UP,2017-05-16 10:58:44.690
447, ,DOWN,2017-05-16 10:58:44.770
448, ,UP,2017-05-16 10:58:44.852
449,d,DOWN,2017-05-16 10:58:45.663
450,d,UP,2017-05-16 10:58:45.752
451,a,DOWN,2017-05-16 10:58:45.952
452,a,UP,2017-05-16 10:58:46.065
453,t,DOWN,2017-05-16 10:58:46.186
454,t,UP,2017-05-16 10:58:46.250
455,a,DOWN,2017-05-16 10:58:46.362
456,a,UP,2017-05-16 10:58:46.459
457, ,DOWN,2017-05-16 10:58:46.644
458, ,UP,2017-05-16 10:58:46.694
459,s,DOWN,2017-05-16 10:58:47.685
460,s,UP,2017-05-16 10:58:47.766
461,a,DOWN,2017-05-16 10:58:47.878
462,a,UP,2017-05-16 10:58:48.000
463,m,DOWN,2017-05-16 10:58:48.055
464,m,UP,2017-05-16 10:58:48.127
465,p,DOWN,2017-05-16 10:58:48.328
466,p,UP,2017-05-16 10:58:48.417
467,l,DOWN,2017-05-16 10:58:48.537
468,l,UP,2017-05-16 10:58:48.594
469,e,DOWN,2017-05-16 10:58:48.738
470,e,UP,2017-05-16 10:58:48.811
471,.,DOWN,2017-05-16 10:58:49.198
472,.,UP,2017-05-16 10:58:49.290
473,t,DOWN,2017-05-16 10:58:51.976
474,h,DOWN,2017-05-16 10:58:52.049
475,t,UP,2017-05-16 10:58:52.082
476,h,UP,2017-05-16 10:58:52.145
477,i,DOWN,2017-05-16 10:58:52.289
478,i,UP,2017-05-16 10:58:52.370
479,s,DOWN,2017-05-16 10:58:52.410
480,s,UP,2017-05-16 10:58:52.515
481, ,DOWN,2017-05-16 10:58:52.546
482, ,UP,2017-05-16 10:58:52.636
483,i,DOWN,2017-05-16 10:58:53.127
484,i,UP,2017-05-16 10:58:53.208
485,s,DOWN,2017-05-16 10:58:53.304
486,s,UP,2017-05-16 10:58:53.392
487, ,DOWN,2017-05-16 10:58:53.480
488, ,UP,2017-05-16 10:58:53.564
489,a,DOWN,2017-05-16 10:58:53.634
490,a,UP,2017-05-16 10:58:53.754
491, ,DOWN,2017-05-16 10:58:53.778
492, ,UP,2017-05-16 10:58:53.847
493,t,DOWN,2017-05-16 10:58:54.261
494,t,UP,2017-05-16 10:58:54.343
495,e,DOWN,2017-05-16 10:58:54.519
496,e,UP,2017-05-16 10:58:54.615
497,s,DOWN,2017-05-16 10:58:54.727
498,s,UP,2017-05-16 10:58:54.801
499,t,DOWN,2017-05-16 10:58:54.945
500,t,UP,2017-05-16 10:58:55.010
501, ,DOWN,2017-05-16 10:58:55.073
502, ,UP,2017-05-16 10:58:55.155
503,t,DOWN,2017-05-16 10:58:55.234
504,t,UP,2017-05-16 10:58:55.347
505,o,DOWN,2017-05-16 10:58:55.540
506,o,UP,2017-05-16 10:58:55.620
507, ,DOWN,2017-05-16 10:58:55.975
508, ,UP,2017-05-16 10:58:56.017
509,s,DOWN,2017-05-16 10:58:56.144
510,s,UP,2017-05-16 10:58:56.241
511,e,DOWN,2017-05-16 10:58:56.402
512,e,UP,2017-05-16 10:58:56.482
513,e,DOWN,2017-05-16 10:58:56.602
514,e,UP,2017-05-16 10:58:56.675
515, ,DOWN,2017-05-16 10:58:56.747
516, ,UP,2017-05-16 10:58:56.845
517,i,DOWN,2017-05-16 10:58:57.166
518,i,UP,2017-05-16 10:58:57.247
519,f,DOWN,2017-05-16 10:58:57.416
520,f,UP,2017-05-16 10:58:57.504
521, ,DOWN,2017-05-16 10:58:57.608
522, ,UP,2017-05-16 10:58:57.652
523,t,DOWN,2017-05-16 10:58:58.157
524,t,UP,2017-05-16 10:58:58.254
525,h,DOWN,2017-05-16 10:58:58.301
526,h,UP,2017-05-16 10:58:58.383
527,e,DOWN,2017-05-16 10:58:58.454
528,e,UP,2017-05-16 10:58:58.544
529, ,DOWN,2017-05-16 10:58:58.607
530, ,UP,2017-05-16 10:58:58.682
531,e,DOWN,2017-05-16 10:58:58.944
532,e,UP,2017-05-16 10:58:59.058
533,o,DOWN,2017-05-16 10:58:59.274
534,o,UP,2017-05-16 10:58:59.355
535,r,DOWN,2017-05-16 10:58:59.443
536,r,UP,2017-05-16 10:58:59.516
537,d,DOWN,2017-05-16 10:58:59.700
538,d,UP,2017-05-16 10:58:59.797
539,s,DOWN,2017-05-16 10:58:59.893
540,s,UP,2017-05-16 10:58:59.991
541, ,DOWN,2017-05-16 10:59:00.030
542, ,UP,2017-05-16 10:59:00.120
543,"
",DOWN,2017-05-16 10:59:03.807
544,"
",UP,2017-05-16 10:59:03.850
545,"
",DOWN,2017-05-16 10:59:03.952
546,"
",UP,2017-05-16 10:59:04.043
547,"
",DOWN,2017-05-16 10:59:04.122
548,"
",UP,2017-05-16 10:59:04.212
549,OTHER,DOWN,2017-05-16 10:59:05.993
550,OTHER,UP,2017-05-16 10:59:06.058
551,OTHER,DOWN,2017-05-16 10:59:06.178
552,OTHER,UP,2017-05-16 10:59:06.275
553,OTHER,DOWN,2017-05-16 10:59:06.677
554,OTHER,UP,2017-05-16 10:59:06.743
555,OTHER,DOWN,2017-05-16 10:59:06.975
556,OTHER,UP,2017-05-16 10:59:07.056
557,OTHER,DOWN,2017-05-16 10:59:07.160
558,OTHER,UP,2017-05-16 10:59:07.241
559,OTHER,DOWN,2017-05-16 10:59:07.328
560,OTHER,UP,2017-05-16 10:59:07.410
561,OTHER,DOWN,2017-05-16 10:59:07.513
562,OTHER,UP,2017-05-16 10:59:07.586
563,OTHER,DOWN,2017-05-16 10:59:07.869
564,OTHER,UP,2017-05-16 10:59:07.941
565,OTHER,DOWN,2017-05-16 10:59:08.360
566,OTHER,UP,2017-05-16 10:59:08.416
567,w,DOWN,2017-05-16 10:59:08.812
568,w,UP,2017-05-16 10:59:08.933
569,o,DOWN,2017-05-16 10:59:09.004
570,o,UP,2017-05-16 10:59:09.069
571,r,DOWN,2017-05-16 10:59:09.197
572,r,UP,2017-05-16 10:59:09.286
573,d,DOWN,2017-05-16 10:59:09.446
574,d,UP,2017-05-16 10:59:09.552
575,s,DOWN,2017-05-16 10:59:09.640
576,s,UP,2017-05-16 10:59:09.737
577, ,DOWN,2017-05-16 10:59:09.776
578, ,UP,2017-05-16 10:59:09.841
579,t,DOWN,2017-05-16 10:59:10.544
580,t,UP,2017-05-16 10:59:10.609
581,h,DOWN,2017-05-16 10:59:10.673
582,h,UP,2017-05-16 10:59:10.705
583,a,DOWN,2017-05-16 10:59:10.842
584,a,UP,2017-05-16 10:59:10.939
585,t,DOWN,2017-05-16 10:59:11.365
586,t,UP,2017-05-16 10:59:11.414
587, ,DOWN,2017-05-16 10:59:11.723
588, ,UP,2017-05-16 10:59:11.744
589,i,DOWN,2017-05-16 10:59:12.293
590,i,UP,2017-05-16 10:59:12.349
591, ,DOWN,2017-05-16 10:59:12.582
592, ,UP,2017-05-16 10:59:12.633
593,t,DOWN,2017-05-16 10:59:12.767
594,t,UP,2017-05-16 10:59:12.840
595,y,DOWN,2017-05-16 10:59:12.936
596,y,UP,2017-05-16 10:59:13.033
597,p,DOWN,2017-05-16 10:59:13.112
598,p,UP,2017-05-16 10:59:13.177
599,e,DOWN,2017-05-16 10:59:13.313
600,e,UP,2017-05-16 10:59:13.403
601, ,DOWN,2017-05-16 10:59:13.515
