ID,keyPressed,keyState,timestamp
103, ,UP,2017-05-16 11:34:29.700
104,i,DOWN,2017-05-16 11:34:30.157
105,i,UP,2017-05-16 11:34:30.205
106, ,DOWN,2017-05-16 11:34:30.443
107, ,UP,2017-05-16 11:34:30.524
108,t,DOWN,2017-05-16 11:34:30.743
109,t,UP,2017-05-16 11:34:30.837
110,y,DOWN,2017-05-16 11:34:30.993
111,y,UP,2017-05-16 11:34:31.066
112,p,DOWN,2017-05-16 11:34:31.231
113,p,UP,2017-05-16 11:34:31.316
114,e,DOWN,2017-05-16 11:34:31.570
115,e,UP,2017-05-16 11:34:31.648
116, ,DOWN,2017-05-16 11:34:31.745
117, ,UP,2017-05-16 11:34:31.813
118,a,DOWN,2017-05-16 11:34:32.867
119,a,UP,2017-05-16 11:34:32.955
120,r,DOWN,2017-05-16 11:34:33.167
121,r,UP,2017-05-16 11:34:33.248
122,e,DOWN,2017-05-16 11:34:33.355
123,e,UP,2017-05-16 11:34:33.442
124, ,DOWN,2017-05-16 11:34:33.480
125, ,UP,2017-05-16 11:34:33.554
126,u,DOWN,2017-05-16 11:34:34.489
127,u,UP,2017-05-16 11:34:34.544
128,n,DOWN,2017-05-16 11:34:34.841
129,n,UP,2017-05-16 11:34:34.926
130,i,DOWN,2017-05-16 11:34:35.213
131,i,UP,2017-05-16 11:34:35.290
132,q,DOWN,2017-05-16 11:34:35.651
133,q,UP,2017-05-16 11:34:35.778
134,u,DOWN,2017-05-16 11:34:35.844
135,u,UP,2017-05-16 11:34:35.916
136,e,DOWN,2017-05-16 11:34:36.037
137,e,UP,2017-05-16 11:34:36.141
138, ,DOWN,2017-05-16 11:34:36.165
139, ,UP,2017-05-16 11:34:36.247
140,t,DOWN,2017-05-16 11:34:37.417
141,t,UP,2017-05-16 11:34:37.512
142,o,DOWN,2017-05-16 11:34:37.559
143,o,UP,2017-05-16 11:34:37.624
144, ,DOWN,2017-05-16 11:34:37.897
145, ,UP,2017-05-16 11:34:37.975
146,n,DOWN,2017-05-16 11:34:38.150
147,n,UP,2017-05-16 11:34:38.227
148,e,DOWN,2017-05-16 11:34:38.300
149,e,UP,2017-05-16 11:34:38.395
150,OTHER,DOWN,2017-05-16 11:34:39.229
151,OTHER,UP,2017-05-16 11:34:39.350
152,OTHER,DOWN,2017-05-16 11:34:39.405
153,OTHER,UP,2017-05-16 11:34:39.497
154,m,DOWN,2017-05-16 11:34:40.567
155,m,UP,2017-05-16 11:34:40.643
156,e,DOWN,2017-05-16 11:34:40.947
157,e,UP,2017-05-16 11:34:41.058
158,.,DOWN,2017-05-16 11:34:41.441
159,.,UP,2017-05-16 11:34:41.542
160, ,DOWN,2017-05-16 11:34:41.768
161, ,UP,2017-05-16 11:34:41.821
162,t,DOWN,2017-05-16 11:34:42.770
163,t,UP,2017-05-16 11:34:42.850
164,h,DOWN,2017-05-16 11:34:43.039
165,h,UP,2017-05-16 11:34:43.127
166,e,DOWN,2017-05-16 11:34:43.239
167,e,UP,2017-05-16 11:34:43.337
168,r,DOWN,2017-05-16 11:34:43.444
169,r,UP,2017-05-16 11:34:43.522
170,e,DOWN,2017-05-16 11:34:43.648
171,e,UP,2017-05-16 11:34:43.743
172, ,DOWN,2017-05-16 11:34:43.807
173, ,UP,2017-05-16 11:34:43.876
174,a,DOWN,2017-05-16 11:34:44.036
175,a,UP,2017-05-16 11:34:44.138
176,r,DOWN,2017-05-16 11:34:44.247
177,r,UP,2017-05-16 11:34:44.344
178,e,DOWN,2017-05-16 11:34:44.432
179,e,UP,2017-05-16 11:34:44.538
180, ,DOWN,2017-05-16 11:34:44.539
181, ,UP,2017-05-16 11:34:44.610
182,t,DOWN,2017-05-16 11:34:45.700
183,t,UP,2017-05-16 11:34:45.805
184,w,DOWN,2017-05-16 11:34:46.024
185,w,UP,2017-05-16 11:34:46.136
186,o,DOWN,2017-05-16 11:34:46.210
187,o,UP,2017-05-16 11:34:46.306
188, ,DOWN,2017-05-16 11:34:46.540
189, ,UP,2017-05-16 11:34:46.613
190,d,DOWN,2017-05-16 11:34:47.223
191,d,UP,2017-05-16 11:34:47.304
192,e,DOWN,2017-05-16 11:34:47.443
193,e,UP,2017-05-16 11:34:47.538
194,n,DOWN,2017-05-16 11:34:47.623
195,n,UP,2017-05-16 11:34:47.685
196,t,DOWN,2017-05-16 11:34:47.861
197,t,UP,2017-05-16 11:34:47.947
198,e,DOWN,2017-05-16 11:34:48.071
199,e,UP,2017-05-16 11:34:48.174
200,n,DOWN,2017-05-16 11:34:48.215
201,n,UP,2017-05-16 11:34:48.261
202,OTHER,DOWN,2017-05-16 11:34:49.034
203,OTHER,UP,2017-05-16 11:34:49.090
204,OTHER,DOWN,2017-05-16 11:34:49.218
205,OTHER,UP,2017-05-16 11:34:49.282
206,OTHER,DOWN,2017-05-16 11:34:49.396
207,OTHER,UP,2017-05-16 11:34:49.456
208,OTHER,DOWN,2017-05-16 11:34:49.581
209,OTHER,UP,2017-05-16 11:34:49.658
210,OTHER,DOWN,2017-05-16 11:34:49.766
211,OTHER,UP,2017-05-16 11:34:49.835
212,OTHER,DOWN,2017-05-16 11:34:50.120
213,OTHER,UP,2017-05-16 11:34:50.195
214,s,DOWN,2017-05-16 11:34:50.714
215,s,UP,2017-05-16 11:34:50.778
216,e,DOWN,2017-05-16 11:34:50.992
217,e,UP,2017-05-16 11:34:51.078
218,n,DOWN,2017-05-16 11:34:51.404
219,n,UP,2017-05-16 11:34:51.452
220,t,DOWN,2017-05-16 11:34:51.658
221,t,UP,2017-05-16 11:34:51.738
222,e,DOWN,2017-05-16 11:34:51.893
223,e,UP,2017-05-16 11:34:51.983
224,n,DOWN,2017-05-16 11:34:52.130
225,n,UP,2017-05-16 11:34:52.210
226,c,DOWN,2017-05-16 11:34:52.344
227,c,UP,2017-05-16 11:34:52.456
228,e,DOWN,2017-05-16 11:34:52.606
229,e,UP,2017-05-16 11:34:52.702
230,s,DOWN,2017-05-16 11:34:52.830
231,s,UP,2017-05-16 11:34:52.917
232, ,DOWN,2017-05-16 11:34:53.185
233, ,UP,2017-05-16 11:34:53.242
234,i,DOWN,2017-05-16 11:34:54.579
235,i,UP,2017-05-16 11:34:54.646
236,n,DOWN,2017-05-16 11:34:55.010
237,n,UP,2017-05-16 11:34:55.093
238, ,DOWN,2017-05-16 11:34:55.306
239, ,UP,2017-05-16 11:34:55.348
240,t,DOWN,2017-05-16 11:34:55.632
241,t,UP,2017-05-16 11:34:55.696
242,h,DOWN,2017-05-16 11:34:55.827
243,h,UP,2017-05-16 11:34:55.916
244,i,DOWN,2017-05-16 11:34:56.081
245,i,UP,2017-05-16 11:34:56.175
246,s,DOWN,2017-05-16 11:34:56.271
247,s,UP,2017-05-16 11:34:56.358
248, ,DOWN,2017-05-16 11:34:56.388
249, ,UP,2017-05-16 11:34:56.458
250,d,DOWN,2017-05-16 11:34:57.747
251,d,UP,2017-05-16 11:34:57.812
252,a,DOWN,2017-05-16 11:34:57.979
253,a,UP,2017-05-16 11:34:58.103
254,t,DOWN,2017-05-16 11:34:58.398
255,t,UP,2017-05-16 11:34:58.477
256,a,DOWN,2017-05-16 11:34:58.658
257,a,UP,2017-05-16 11:34:58.758
258, ,DOWN,2017-05-16 11:34:58.962
259, ,UP,2017-05-16 11:34:59.019
260,d,DOWN,2017-05-16 11:34:59.414
261,d,UP,2017-05-16 11:34:59.500
262,a,DOWN,2017-05-16 11:34:59.641
263,a,UP,2017-05-16 11:34:59.731
264,m,DOWN,2017-05-16 11:34:59.803
265,m,UP,2017-05-16 11:34:59.881
266,p,DOWN,2017-05-16 11:35:00.160
267,p,UP,2017-05-16 11:35:00.209
268,l,DOWN,2017-05-16 11:35:00.590
269,l,UP,2017-05-16 11:35:00.648
270,e,DOWN,2017-05-16 11:35:00.901
271,e,UP,2017-05-16 11:35:00.967
272,OTHER,DOWN,2017-05-16 11:35:01.794
273,OTHER,UP,2017-05-16 11:35:01.873
274,OTHER,DOWN,2017-05-16 11:35:01.985
275,OTHER,UP,2017-05-16 11:35:02.064
276,OTHER,DOWN,2017-05-16 11:35:02.154
277,OTHER,UP,2017-05-16 11:35:02.250
278,OTHER,DOWN,2017-05-16 11:35:02.332
279,OTHER,UP,2017-05-16 11:35:02.432
280,OTHER,DOWN,2017-05-16 11:35:02.529
281,OTHER,UP,2017-05-16 11:35:02.609
282,OTHER,DOWN,2017-05-16 11:35:02.700
283,OTHER,UP,2017-05-16 11:35:02.778
284,s,DOWN,2017-05-16 11:35:03.513
285,s,UP,2017-05-16 11:35:03.587
286,a,DOWN,2017-05-16 11:35:03.735
287,a,UP,2017-05-16 11:35:03.816
288,m,DOWN,2017-05-16 11:35:03.956
289,m,UP,2017-05-16 11:35:04.005
290,p,DOWN,2017-05-16 11:35:04.245
291,p,UP,2017-05-16 11:35:04.324
292,l,DOWN,2017-05-16 11:35:04.462
293,l,UP,2017-05-16 11:35:04.516
294,e,DOWN,2017-05-16 11:35:04.701
295,e,UP,2017-05-16 11:35:04.761
296,.,DOWN,2017-05-16 11:35:05.492
297,.,UP,2017-05-16 11:35:05.581
298,"
",DOWN,2017-05-16 11:35:06.676
299,"
",UP,2017-05-16 11:35:06.725
300,OTHER,DOWN,2017-05-16 11:35:08.271
301,OTHER,UP,2017-05-16 11:35:08.299
302,t,DOWN,2017-05-16 11:35:12.617
303,t,UP,2017-05-16 11:35:12.675
304,h,DOWN,2017-05-16 11:35:12.908
305,h,UP,2017-05-16 11:35:12.967
306,i,DOWN,2017-05-16 11:35:13.183
307,i,UP,2017-05-16 11:35:13.278
308,s,DOWN,2017-05-16 11:35:13.406
309,s,UP,2017-05-16 11:35:13.503
310, ,DOWN,2017-05-16 11:35:14.002
311, ,UP,2017-05-16 11:35:14.091
312,i,DOWN,2017-05-16 11:35:15.705
313,i,UP,2017-05-16 11:35:15.763
314,d,DOWN,2017-05-16 11:35:16.180
315,d,UP,2017-05-16 11:35:16.286
316, ,DOWN,2017-05-16 11:35:16.349
317, ,UP,2017-05-16 11:35:16.422
318,OTHER,DOWN,2017-05-16 11:35:17.386
319,OTHER,UP,2017-05-16 11:35:17.472
320,OTHER,DOWN,2017-05-16 11:35:17.574
321,OTHER,UP,2017-05-16 11:35:17.638
322,s,DOWN,2017-05-16 11:35:17.690
323,s,UP,2017-05-16 11:35:17.785
324, ,DOWN,2017-05-16 11:35:17.865
325, ,UP,2017-05-16 11:35:17.928
326,OTHER,DOWN,2017-05-16 11:35:18.288
327,OTHER,UP,2017-05-16 11:35:18.350
328, ,DOWN,2017-05-16 11:35:18.428
329, ,UP,2017-05-16 11:35:18.500
330,a,DOWN,2017-05-16 11:35:20.032
331,a,UP,2017-05-16 11:35:20.128
332, ,DOWN,2017-05-16 11:35:20.328
333, ,UP,2017-05-16 11:35:20.415
334,t,DOWN,2017-05-16 11:35:21.436
335,t,UP,2017-05-16 11:35:21.526
336,e,DOWN,2017-05-16 11:35:21.665
337,e,UP,2017-05-16 11:35:21.770
338,s,DOWN,2017-05-16 11:35:21.882
339,s,UP,2017-05-16 11:35:21.975
340,t,DOWN,2017-05-16 11:35:22.099
341,t,UP,2017-05-16 11:35:22.197
342, ,DOWN,2017-05-16 11:35:22.220
343, ,UP,2017-05-16 11:35:22.311
344,OTHER,DOWN,2017-05-16 11:35:29.524
345,OTHER,UP,2017-05-16 11:35:29.617
346,t,DOWN,2017-05-16 11:35:31.741
347,t,UP,2017-05-16 11:35:31.825
348,o,DOWN,2017-05-16 11:35:31.898
349,o,UP,2017-05-16 11:35:32.013
350, ,DOWN,2017-05-16 11:35:32.411
351, ,UP,2017-05-16 11:35:32.502
352,s,DOWN,2017-05-16 11:35:32.858
353,s,UP,2017-05-16 11:35:32.968
354,e,DOWN,2017-05-16 11:35:33.097
355,e,UP,2017-05-16 11:35:33.188
356,e,DOWN,2017-05-16 11:35:33.276
357,e,UP,2017-05-16 11:35:33.363
358, ,DOWN,2017-05-16 11:35:33.391
359, ,UP,2017-05-16 11:35:33.476
360,i,DOWN,2017-05-16 11:35:33.835
361,i,UP,2017-05-16 11:35:33.890
362,f,DOWN,2017-05-16 11:35:34.043
363,f,UP,2017-05-16 11:35:34.140
364, ,DOWN,2017-05-16 11:35:34.165
365, ,UP,2017-05-16 11:35:34.256
366,t,DOWN,2017-05-16 11:35:35.185
367,t,UP,2017-05-16 11:35:35.271
368,h,DOWN,2017-05-16 11:35:35.477
369,h,UP,2017-05-16 11:35:35.555
370,e,DOWN,2017-05-16 11:35:35.676
371,e,UP,2017-05-16 11:35:35.758
372, ,DOWN,2017-05-16 11:35:35.781
373, ,UP,2017-05-16 11:35:35.889
374,w,DOWN,2017-05-16 11:35:36.874
375,w,UP,2017-05-16 11:35:37.001
376,o,DOWN,2017-05-16 11:35:37.092
377,o,UP,2017-05-16 11:35:37.188
378,r,DOWN,2017-05-16 11:35:37.396
379,r,UP,2017-05-16 11:35:37.483
380,d,DOWN,2017-05-16 11:35:37.647
381,d,UP,2017-05-16 11:35:37.707
382,s,DOWN,2017-05-16 11:35:37.841
383,s,UP,2017-05-16 11:35:37.920
384, ,DOWN,2017-05-16 11:35:37.979
385, ,UP,2017-05-16 11:35:38.033
386,t,DOWN,2017-05-16 11:35:38.987
387,t,UP,2017-05-16 11:35:39.064
388,h,DOWN,2017-05-16 11:35:39.187
389,h,UP,2017-05-16 11:35:39.259
390,a,DOWN,2017-05-16 11:35:39.383
391,a,UP,2017-05-16 11:35:39.455
392,t,DOWN,2017-05-16 11:35:39.654
393,t,UP,2017-05-16 11:35:39.735
394, ,DOWN,2017-05-16 11:35:39.825
395, ,UP,2017-05-16 11:35:39.924
396,i,DOWN,2017-05-16 11:35:40.442
397,i,UP,2017-05-16 11:35:40.500
398, ,DOWN,2017-05-16 11:35:40.844
399, ,UP,2017-05-16 11:35:40.877
400,t,DOWN,2017-05-16 11:35:41.373
401,t,UP,2017-05-16 11:35:41.461
402,y,DOWN,2017-05-16 11:35:41.591
403,y,UP,2017-05-16 11:35:41.725
404,p,DOWN,2017-05-16 11:35:41.754
405,p,UP,2017-05-16 11:35:41.848
406,e,DOWN,2017-05-16 11:35:42.022
407,e,UP,2017-05-16 11:35:42.095
408, ,DOWN,2017-05-16 11:35:42.194
409, ,UP,2017-05-16 11:35:42.242
410,a,DOWN,2017-05-16 11:35:43.857
411,a,UP,2017-05-16 11:35:43.952
412,r,DOWN,2017-05-16 11:35:44.208
413,r,UP,2017-05-16 11:35:44.278
414,e,DOWN,2017-05-16 11:35:44.385
415,e,UP,2017-05-16 11:35:44.493
416, ,DOWN,2017-05-16 11:35:44.528
417, ,UP,2017-05-16 11:35:44.619
418,u,DOWN,2017-05-16 11:35:45.132
419,u,UP,2017-05-16 11:35:45.175
420,n,DOWN,2017-05-16 11:35:45.559
421,n,UP,2017-05-16 11:35:45.622
422,i,DOWN,2017-05-16 11:35:45.823
423,i,UP,2017-05-16 11:35:45.881
424,q,DOWN,2017-05-16 11:35:46.490
425,q,UP,2017-05-16 11:35:46.623
426,u,DOWN,2017-05-16 11:35:46.694
427,u,UP,2017-05-16 11:35:46.724
428,e,DOWN,2017-05-16 11:35:46.964
429,e,UP,2017-05-16 11:35:47.015
430, ,DOWN,2017-05-16 11:35:47.121
431, ,UP,2017-05-16 11:35:47.180
432,t,DOWN,2017-05-16 11:35:48.140
433,t,UP,2017-05-16 11:35:48.217
434,o,DOWN,2017-05-16 11:35:48.288
435,o,UP,2017-05-16 11:35:48.367
436, ,DOWN,2017-05-16 11:35:48.647
437, ,UP,2017-05-16 11:35:48.710
438,m,DOWN,2017-05-16 11:35:49.085
439,m,UP,2017-05-16 11:35:49.150
440,e,DOWN,2017-05-16 11:35:49.290
441,e,UP,2017-05-16 11:35:49.387
442,.,DOWN,2017-05-16 11:35:49.722
443,.,UP,2017-05-16 11:35:49.809
444, ,DOWN,2017-05-16 11:35:50.035
445, ,UP,2017-05-16 11:35:50.050
446,t,DOWN,2017-05-16 11:35:51.735
447,t,UP,2017-05-16 11:35:51.803
448,h,DOWN,2017-05-16 11:35:51.971
449,h,UP,2017-05-16 11:35:52.017
450,e,DOWN,2017-05-16 11:35:52.126
451,e,UP,2017-05-16 11:35:52.215
452,r,DOWN,2017-05-16 11:35:52.328
453,r,UP,2017-05-16 11:35:52.409
454,e,DOWN,2017-05-16 11:35:52.516
455,e,UP,2017-05-16 11:35:52.610
456, ,DOWN,2017-05-16 11:35:52.637
457, ,UP,2017-05-16 11:35:52.709
458,a,DOWN,2017-05-16 11:35:53.293
459,a,UP,2017-05-16 11:35:53.424
460,r,DOWN,2017-05-16 11:35:53.610
461,r,UP,2017-05-16 11:35:53.698
462,e,DOWN,2017-05-16 11:35:53.809
463,e,UP,2017-05-16 11:35:53.908
464, ,DOWN,2017-05-16 11:35:53.909
465, ,UP,2017-05-16 11:35:54.005
466,t,DOWN,2017-05-16 11:35:54.821
467,t,UP,2017-05-16 11:35:54.886
468,w,DOWN,2017-05-16 11:35:55.212
469,w,UP,2017-05-16 11:35:55.316
470,o,DOWN,2017-05-16 11:35:55.423
471,o,UP,2017-05-16 11:35:55.473
472, ,DOWN,2017-05-16 11:35:55.747
473, ,UP,2017-05-16 11:35:55.794
474,s,DOWN,2017-05-16 11:35:56.932
475,s,UP,2017-05-16 11:35:57.034
476,e,DOWN,2017-05-16 11:35:57.160
477,e,UP,2017-05-16 11:35:57.230
478,n,DOWN,2017-05-16 11:35:57.330
479,n,UP,2017-05-16 11:35:57.384
480,t,DOWN,2017-05-16 11:35:57.548
481,t,UP,2017-05-16 11:35:57.628
482,e,DOWN,2017-05-16 11:35:57.761
483,e,UP,2017-05-16 11:35:57.858
484,n,DOWN,2017-05-16 11:35:57.889
485,n,UP,2017-05-16 11:35:57.959
486,c,DOWN,2017-05-16 11:35:58.165
487,c,UP,2017-05-16 11:35:58.239
488,e,DOWN,2017-05-16 11:35:58.387
489,e,UP,2017-05-16 11:35:58.477
490,s,DOWN,2017-05-16 11:35:58.592
491,s,UP,2017-05-16 11:35:58.687
492, ,DOWN,2017-05-16 11:35:58.733
493, ,UP,2017-05-16 11:35:58.813
494,i,DOWN,2017-05-16 11:35:59.907
495,i,UP,2017-05-16 11:35:59.952
496,n,DOWN,2017-05-16 11:36:00.195
497,n,UP,2017-05-16 11:36:00.275
498, ,DOWN,2017-05-16 11:36:00.453
499, ,UP,2017-05-16 11:36:00.508
500,t,DOWN,2017-05-16 11:36:00.746
501,t,UP,2017-05-16 11:36:00.829
502,h,DOWN,2017-05-16 11:36:00.918
503,h,UP,2017-05-16 11:36:01.005
504,i,DOWN,2017-05-16 11:36:01.118
505,i,UP,2017-05-16 11:36:01.204
506,s,DOWN,2017-05-16 11:36:01.289
507,s,UP,2017-05-16 11:36:01.376
508, ,DOWN,2017-05-16 11:36:01.413
509, ,UP,2017-05-16 11:36:01.468
510,d,DOWN,2017-05-16 11:36:02.497
511,d,UP,2017-05-16 11:36:02.590
512,a,DOWN,2017-05-16 11:36:02.731
513,a,UP,2017-05-16 11:36:02.808
514,t,DOWN,2017-05-16 11:36:02.995
515,t,UP,2017-05-16 11:36:03.073
516,a,DOWN,2017-05-16 11:36:03.194
517,a,UP,2017-05-16 11:36:03.298
518, ,DOWN,2017-05-16 11:36:03.336
519, ,UP,2017-05-16 11:36:03.424
520,s,DOWN,2017-05-16 11:36:03.853
521,s,UP,2017-05-16 11:36:03.927
522,a,DOWN,2017-05-16 11:36:04.083
523,a,UP,2017-05-16 11:36:04.146
524,m,DOWN,2017-05-16 11:36:04.165
525,m,UP,2017-05-16 11:36:04.234
526,p,DOWN,2017-05-16 11:36:04.476
527,p,UP,2017-05-16 11:36:04.546
528,l,DOWN,2017-05-16 11:36:04.678
529,l,UP,2017-05-16 11:36:04.718
530,e,DOWN,2017-05-16 11:36:04.814
531,e,UP,2017-05-16 11:36:04.903
532,.,DOWN,2017-05-16 11:36:05.389
533,.,UP,2017-05-16 11:36:05.452
534,t,DOWN,2017-05-16 11:36:09.589
535,t,UP,2017-05-16 11:36:09.674
536,h,DOWN,2017-05-16 11:36:09.871
537,h,UP,2017-05-16 11:36:09.921
538,i,DOWN,2017-05-16 11:36:10.086
539,i,UP,2017-05-16 11:36:10.157
540,s,DOWN,2017-05-16 11:36:10.247
541,s,UP,2017-05-16 11:36:10.326
542, ,DOWN,2017-05-16 11:36:10.397
543, ,UP,2017-05-16 11:36:10.419
544,i,DOWN,2017-05-16 11:36:11.120
545,i,UP,2017-05-16 11:36:11.185
546,s,DOWN,2017-05-16 11:36:11.314
547,s,UP,2017-05-16 11:36:11.396
548, ,DOWN,2017-05-16 11:36:11.397
549, ,UP,2017-05-16 11:36:11.488
550,OTHER,DOWN,2017-05-16 11:36:11.602
551,OTHER,UP,2017-05-16 11:36:11.698
552, ,DOWN,2017-05-16 11:36:11.699
553, ,UP,2017-05-16 11:36:11.775
554,OTHER,DOWN,2017-05-16 11:36:12.832
555,OTHER,UP,2017-05-16 11:36:12.927
556,OTHER,DOWN,2017-05-16 11:36:12.997
557,OTHER,UP,2017-05-16 11:36:13.075
558,a,DOWN,2017-05-16 11:36:13.393
559,a,UP,2017-05-16 11:36:13.518
560, ,DOWN,2017-05-16 11:36:13.560
561, ,UP,2017-05-16 11:36:13.622
562,OTHER,DOWN,2017-05-16 11:36:14.351
563,OTHER,UP,2017-05-16 11:36:14.449
564,OTHER,DOWN,2017-05-16 11:36:14.547
565,OTHER,UP,2017-05-16 11:36:14.616
566, ,DOWN,2017-05-16 11:36:14.834
567, ,UP,2017-05-16 11:36:14.903
568,t,DOWN,2017-05-16 11:36:15.667
569,t,UP,2017-05-16 11:36:15.753
570,e,DOWN,2017-05-16 11:36:15.866
571,e,UP,2017-05-16 11:36:15.971
572,OTHER,DOWN,2017-05-16 11:36:16.456
573,OTHER,UP,2017-05-16 11:36:16.528
574,OTHER,DOWN,2017-05-16 11:36:16.636
575,OTHER,UP,2017-05-16 11:36:16.690
576,a,DOWN,2017-05-16 11:36:16.723
577,a,UP,2017-05-16 11:36:16.818
578, ,DOWN,2017-05-16 11:36:16.897
579, ,UP,2017-05-16 11:36:16.950
580,t,DOWN,2017-05-16 11:36:17.469
581,t,UP,2017-05-16 11:36:17.547
582,e,DOWN,2017-05-16 11:36:17.664
583,e,UP,2017-05-16 11:36:17.767
584,s,DOWN,2017-05-16 11:36:17.865
585,s,UP,2017-05-16 11:36:17.962
586,t,DOWN,2017-05-16 11:36:18.083
587,t,UP,2017-05-16 11:36:18.184
588, ,DOWN,2017-05-16 11:36:18.213
589, ,UP,2017-05-16 11:36:18.286
590,t,DOWN,2017-05-16 11:36:18.534
591,t,UP,2017-05-16 11:36:18.628
592,o,DOWN,2017-05-16 11:36:18.663
593,o,UP,2017-05-16 11:36:18.737
594, ,DOWN,2017-05-16 11:36:18.943
595, ,UP,2017-05-16 11:36:19.011
596,s,DOWN,2017-05-16 11:36:19.141
597,s,UP,2017-05-16 11:36:19.259
