ID,keyPressed,keyState,timestamp,userID
55,e,UP,2017-05-15 15:51:20.310,55
56,SPACE,DOWN,2017-05-15 15:51:20.357,55
57,SPACE,UP,2017-05-15 15:51:20.451,55
58,w,DOWN,2017-05-15 15:51:20.747,55
59,w,UP,2017-05-15 15:51:20.888,55
60,o,DOWN,2017-05-15 15:51:20.903,55
61,o,UP,2017-05-15 15:51:20.997,55
62,r,DOWN,2017-05-15 15:51:21.106,55
63,r,UP,2017-05-15 15:51:21.184,55
64,d,DOWN,2017-05-15 15:51:21.480,55
65,d,UP,2017-05-15 15:51:21.605,55
66,s,DOWN,2017-05-15 15:51:21.621,55
67,s,UP,2017-05-15 15:51:21.730,55
68,SPACE,DOWN,2017-05-15 15:51:21.886,55
69,SPACE,UP,2017-05-15 15:51:21.980,55
70,t,DOWN,2017-05-15 15:51:22.448,55
71,t,UP,2017-05-15 15:51:22.557,55
72,h,DOWN,2017-05-15 15:51:22.604,55
73,h,UP,2017-05-15 15:51:22.713,55
74,a,DOWN,2017-05-15 15:51:22.744,55
75,a,UP,2017-05-15 15:51:22.869,55
76,t,DOWN,2017-05-15 15:51:22.900,55
77,t,UP,2017-05-15 15:51:22.962,55
78,SPACE,DOWN,2017-05-15 15:51:23.072,55
79,SPACE,UP,2017-05-15 15:51:23.165,55
80,i,DOWN,2017-05-15 15:51:23.446,55
81,i,UP,2017-05-15 15:51:23.540,55
82,SPACE,DOWN,2017-05-15 15:51:23.711,55
83,SPACE,UP,2017-05-15 15:51:23.774,55
84,t,DOWN,2017-05-15 15:51:23.867,55
85,t,UP,2017-05-15 15:51:23.976,55
86,y,DOWN,2017-05-15 15:51:24.070,55
87,y,UP,2017-05-15 15:51:24.148,55
88,p,DOWN,2017-05-15 15:51:24.226,55
89,p,UP,2017-05-15 15:51:24.320,55
90,e,DOWN,2017-05-15 15:51:24.398,55
91,e,UP,2017-05-15 15:51:24.507,55
92,SPACE,DOWN,2017-05-15 15:51:24.616,55
93,SPACE,UP,2017-05-15 15:51:24.710,55
94,a,DOWN,2017-05-15 15:51:25.224,55
95,a,UP,2017-05-15 15:51:25.380,55
96,r,DOWN,2017-05-15 15:51:25.427,55
97,e,DOWN,2017-05-15 15:51:25.521,55
98,r,UP,2017-05-15 15:51:25.583,55
99,e,UP,2017-05-15 15:51:25.661,55
100,SPACE,DOWN,2017-05-15 15:51:25.724,55
101,SPACE,UP,2017-05-15 15:51:25.833,55
102,u,DOWN,2017-05-15 15:51:25.958,55
103,u,UP,2017-05-15 15:51:26.036,55
104,n,DOWN,2017-05-15 15:51:26.129,55
105,n,UP,2017-05-15 15:51:26.223,55
106,i,DOWN,2017-05-15 15:51:26.316,55
107,i,UP,2017-05-15 15:51:26.410,55
108,q,DOWN,2017-05-15 15:51:26.566,55
109,q,UP,2017-05-15 15:51:26.722,55
110,u,DOWN,2017-05-15 15:51:26.738,55
111,u,UP,2017-05-15 15:51:26.831,55
112,e,DOWN,2017-05-15 15:51:26.894,55
113,e,UP,2017-05-15 15:51:27.003,55
114,SPACE,DOWN,2017-05-15 15:51:27.440,55
115,SPACE,UP,2017-05-15 15:51:27.549,55
116,t,DOWN,2017-05-15 15:51:27.970,55
117,t,UP,2017-05-15 15:51:28.064,55
118,o,DOWN,2017-05-15 15:51:28.142,55
119,o,UP,2017-05-15 15:51:28.235,55
120,SPACE,DOWN,2017-05-15 15:51:28.376,55
121,SPACE,UP,2017-05-15 15:51:28.438,55
122,m,DOWN,2017-05-15 15:51:28.547,55
123,m,UP,2017-05-15 15:51:28.625,55
124,e,DOWN,2017-05-15 15:51:28.703,55
125,e,UP,2017-05-15 15:51:28.797,55
126,.,DOWN,2017-05-15 15:51:29.655,55
127,.,UP,2017-05-15 15:51:29.733,55
128,t,DOWN,2017-05-15 15:51:30.357,55
129,t,UP,2017-05-15 15:51:30.451,55
130,h,DOWN,2017-05-15 15:51:30.544,55
131,h,UP,2017-05-15 15:51:30.622,55
132,e,DOWN,2017-05-15 15:51:30.669,55
133,r,DOWN,2017-05-15 15:51:30.747,55
134,e,UP,2017-05-15 15:51:30.794,55
135,e,DOWN,2017-05-15 15:51:30.887,55
136,r,UP,2017-05-15 15:51:30.903,55
137,e,UP,2017-05-15 15:51:30.965,55
138,SPACE,DOWN,2017-05-15 15:51:31.371,55
139,SPACE,UP,2017-05-15 15:51:31.480,55
140,BACKSPACE,DOWN,2017-05-15 15:51:32.307,55
141,BACKSPACE,UP,2017-05-15 15:51:32.416,55
142,BACKSPACE,DOWN,2017-05-15 15:51:32.510,55
143,BACKSPACE,UP,2017-05-15 15:51:32.588,55
144,BACKSPACE,DOWN,2017-05-15 15:51:32.681,55
145,BACKSPACE,UP,2017-05-15 15:51:32.759,55
146,BACKSPACE,DOWN,2017-05-15 15:51:32.837,55
147,BACKSPACE,UP,2017-05-15 15:51:32.915,55
148,BACKSPACE,DOWN,2017-05-15 15:51:32.993,55
149,BACKSPACE,UP,2017-05-15 15:51:33.087,55
150,BACKSPACE,DOWN,2017-05-15 15:51:33.368,55
151,BACKSPACE,UP,2017-05-15 15:51:33.461,55
152,BACKSPACE,DOWN,2017-05-15 15:51:33.742,55
153,BACKSPACE,UP,2017-05-15 15:51:33.805,55
154,SPACE,DOWN,2017-05-15 15:51:34.413,55
155,SPACE,UP,2017-05-15 15:51:34.491,55
156,.,DOWN,2017-05-15 15:51:35.380,55
157,.,UP,2017-05-15 15:51:35.474,55
158,SPACE,DOWN,2017-05-15 15:51:35.583,55
159,SPACE,UP,2017-05-15 15:51:35.645,55
160,t,DOWN,2017-05-15 15:51:36.909,55
161,t,UP,2017-05-15 15:51:36.987,55
162,h,DOWN,2017-05-15 15:51:37.096,55
163,h,UP,2017-05-15 15:51:37.190,55
164,e,DOWN,2017-05-15 15:51:37.221,55
165,r,DOWN,2017-05-15 15:51:37.299,55
166,e,UP,2017-05-15 15:51:37.346,55
167,e,DOWN,2017-05-15 15:51:37.439,55
168,r,UP,2017-05-15 15:51:37.471,55
169,e,UP,2017-05-15 15:51:37.517,55
170,LEFT,DOWN,2017-05-15 15:51:39.811,55
171,LEFT,UP,2017-05-15 15:51:39.920,55
172,LEFT,DOWN,2017-05-15 15:51:39.998,55
173,LEFT,UP,2017-05-15 15:51:40.091,55
174,LEFT,DOWN,2017-05-15 15:51:40.169,55
175,LEFT,UP,2017-05-15 15:51:40.263,55
176,LEFT,DOWN,2017-05-15 15:51:40.325,55
177,LEFT,UP,2017-05-15 15:51:40.419,55
178,LEFT,DOWN,2017-05-15 15:51:40.497,55
179,LEFT,UP,2017-05-15 15:51:40.591,55
180,LEFT,DOWN,2017-05-15 15:51:40.669,55
181,LEFT,UP,2017-05-15 15:51:40.762,55
182,LEFT,DOWN,2017-05-15 15:51:40.996,55
183,LEFT,UP,2017-05-15 15:51:41.090,55
184,BACKSPACE,DOWN,2017-05-15 15:51:41.901,55
185,BACKSPACE,UP,2017-05-15 15:51:41.979,55
186,RIGHT,DOWN,2017-05-15 15:51:43.149,55
187,RIGHT,UP,2017-05-15 15:51:43.227,55
188,RIGHT,DOWN,2017-05-15 15:51:43.321,55
189,RIGHT,UP,2017-05-15 15:51:43.399,55
190,RIGHT,DOWN,2017-05-15 15:51:43.477,55
191,RIGHT,UP,2017-05-15 15:51:43.555,55
192,RIGHT,DOWN,2017-05-15 15:51:43.648,55
193,RIGHT,UP,2017-05-15 15:51:43.726,55
194,RIGHT,DOWN,2017-05-15 15:51:43.804,55
195,RIGHT,UP,2017-05-15 15:51:43.882,55
196,RIGHT,DOWN,2017-05-15 15:51:43.976,55
197,RIGHT,UP,2017-05-15 15:51:44.054,55
198,RIGHT,DOWN,2017-05-15 15:51:44.132,55
199,RIGHT,UP,2017-05-15 15:51:44.241,55
200,SPACE,DOWN,2017-05-15 15:51:44.647,55
201,SPACE,UP,2017-05-15 15:51:44.725,55
202,a,DOWN,2017-05-15 15:51:45.177,55
203,a,UP,2017-05-15 15:51:45.333,55
204,r,DOWN,2017-05-15 15:51:45.380,55
205,e,DOWN,2017-05-15 15:51:45.427,55
206,r,UP,2017-05-15 15:51:45.489,55
207,e,UP,2017-05-15 15:51:45.583,55
208,SPACE,DOWN,2017-05-15 15:51:45.645,55
209,SPACE,UP,2017-05-15 15:51:45.739,55
210,t,DOWN,2017-05-15 15:51:45.770,55
211,t,UP,2017-05-15 15:51:45.879,55
212,w,DOWN,2017-05-15 15:51:46.753,55
213,w,UP,2017-05-15 15:51:46.862,55
214,o,DOWN,2017-05-15 15:51:46.940,55
215,o,UP,2017-05-15 15:51:47.080,55
216,SPACE,DOWN,2017-05-15 15:51:47.299,55
217,SPACE,UP,2017-05-15 15:51:47.408,55
218,s,DOWN,2017-05-15 15:51:47.689,55
219,s,UP,2017-05-15 15:51:47.798,55
220,e,DOWN,2017-05-15 15:51:47.845,55
221,e,UP,2017-05-15 15:51:47.938,55
222,n,DOWN,2017-05-15 15:51:47.985,55
223,n,UP,2017-05-15 15:51:48.079,55
224,t,DOWN,2017-05-15 15:51:48.203,55
225,t,UP,2017-05-15 15:51:48.297,55
226,e,DOWN,2017-05-15 15:51:48.375,55
227,e,UP,2017-05-15 15:51:48.484,55
228,n,DOWN,2017-05-15 15:51:48.562,55
229,n,UP,2017-05-15 15:51:48.671,55
230,c,DOWN,2017-05-15 15:51:48.718,55
231,c,UP,2017-05-15 15:51:48.843,55
232,e,DOWN,2017-05-15 15:51:48.874,55
233,e,UP,2017-05-15 15:51:48.968,55
234,s,DOWN,2017-05-15 15:51:49.093,55
235,s,UP,2017-05-15 15:51:49.171,55
236,SPACE,DOWN,2017-05-15 15:51:49.280,55
237,SPACE,UP,2017-05-15 15:51:49.389,55
238,i,DOWN,2017-05-15 15:51:49.935,55
239,i,UP,2017-05-15 15:51:50.029,55
240,SPACE,DOWN,2017-05-15 15:51:50.138,55
241,SPACE,UP,2017-05-15 15:51:50.216,55
242,SPACE,DOWN,2017-05-15 15:51:50.278,55
243,SPACE,UP,2017-05-15 15:51:50.372,55
244,t,DOWN,2017-05-15 15:51:50.403,55
245,h,DOWN,2017-05-15 15:51:50.512,55
246,t,UP,2017-05-15 15:51:50.528,55
247,h,UP,2017-05-15 15:51:50.606,55
248,BACKSPACE,DOWN,2017-05-15 15:51:51.292,55
249,BACKSPACE,UP,2017-05-15 15:51:51.417,55
250,BACKSPACE,DOWN,2017-05-15 15:51:51.495,55
251,BACKSPACE,UP,2017-05-15 15:51:51.573,55
252,BACKSPACE,DOWN,2017-05-15 15:51:51.651,55
253,BACKSPACE,UP,2017-05-15 15:51:51.745,55
254,BACKSPACE,DOWN,2017-05-15 15:51:51.807,55
255,BACKSPACE,UP,2017-05-15 15:51:51.901,55
256,m,DOWN,2017-05-15 15:51:52.462,55
257,m,UP,2017-05-15 15:51:52.525,55
258,BACKSPACE,DOWN,2017-05-15 15:51:52.805,55
259,BACKSPACE,UP,2017-05-15 15:51:52.899,55
260,n,DOWN,2017-05-15 15:51:53.117,55
261,n,UP,2017-05-15 15:51:53.195,55
262,SPACE,DOWN,2017-05-15 15:51:53.336,55
263,SPACE,UP,2017-05-15 15:51:53.398,55
264,t,DOWN,2017-05-15 15:51:53.726,55
265,t,UP,2017-05-15 15:51:53.819,55
266,h,DOWN,2017-05-15 15:51:53.851,55
267,h,UP,2017-05-15 15:51:53.960,55
268,i,DOWN,2017-05-15 15:51:54.069,55
269,i,UP,2017-05-15 15:51:54.147,55
270,s,DOWN,2017-05-15 15:51:54.194,55
271,s,UP,2017-05-15 15:51:54.303,55
272,SPACE,DOWN,2017-05-15 15:51:54.365,55
273,SPACE,UP,2017-05-15 15:51:54.443,55
274,d,DOWN,2017-05-15 15:51:54.865,55
275,d,UP,2017-05-15 15:51:54.958,55
276,a,DOWN,2017-05-15 15:51:55.333,55
277,a,UP,2017-05-15 15:51:55.504,55
278,t,DOWN,2017-05-15 15:51:55.582,55
279,t,UP,2017-05-15 15:51:55.660,55
280,a,DOWN,2017-05-15 15:51:55.707,55
281,a,UP,2017-05-15 15:51:55.801,55
282,SPACE,DOWN,2017-05-15 15:51:55.894,55
283,SPACE,UP,2017-05-15 15:51:55.988,55
284,s,DOWN,2017-05-15 15:51:56.191,55
285,a,DOWN,2017-05-15 15:51:56.331,55
286,s,UP,2017-05-15 15:51:56.347,55
287,a,UP,2017-05-15 15:51:56.440,55
288,m,DOWN,2017-05-15 15:51:56.581,55
289,m,UP,2017-05-15 15:51:56.659,55
290,p,DOWN,2017-05-15 15:51:56.830,55
291,p,UP,2017-05-15 15:51:56.908,55
292,l,DOWN,2017-05-15 15:51:57.033,55
293,l,UP,2017-05-15 15:51:57.095,55
294,e,DOWN,2017-05-15 15:51:57.173,55
295,e,UP,2017-05-15 15:51:57.283,55
296,.,DOWN,2017-05-15 15:51:57.657,55
297,.,UP,2017-05-15 15:51:57.735,55
298,RETURN,DOWN,2017-05-15 15:51:59.311,55
299,RETURN,UP,2017-05-15 15:51:59.357,55
300,t,DOWN,2017-05-15 15:52:03.601,55
301,t,UP,2017-05-15 15:52:03.725,55
302,h,DOWN,2017-05-15 15:52:03.788,55
303,h,UP,2017-05-15 15:52:03.897,55
304,i,DOWN,2017-05-15 15:52:04.396,55
305,i,UP,2017-05-15 15:52:04.521,55
306,s,DOWN,2017-05-15 15:52:04.599,55
307,s,UP,2017-05-15 15:52:04.708,55
308,SPACE,DOWN,2017-05-15 15:52:04.786,55
309,SPACE,UP,2017-05-15 15:52:04.880,55
310,a,DOWN,2017-05-15 15:52:05.020,55
311,a,UP,2017-05-15 15:52:05.114,55
312,BACKSPACE,DOWN,2017-05-15 15:52:05.457,55
313,BACKSPACE,UP,2017-05-15 15:52:05.566,55
314,i,DOWN,2017-05-15 15:52:05.753,55
315,i,UP,2017-05-15 15:52:05.863,55
316,s,DOWN,2017-05-15 15:52:05.987,55
317,s,UP,2017-05-15 15:52:06.112,55
318,SPACE,DOWN,2017-05-15 15:52:06.175,55
319,SPACE,UP,2017-05-15 15:52:06.268,55
320,a,DOWN,2017-05-15 15:52:06.346,55
321,a,UP,2017-05-15 15:52:06.487,55
322,SPACE,DOWN,2017-05-15 15:52:06.502,55
323,SPACE,UP,2017-05-15 15:52:06.580,55
324,t,DOWN,2017-05-15 15:52:06.970,55
325,t,UP,2017-05-15 15:52:07.079,55
326,e,DOWN,2017-05-15 15:52:07.126,55
327,e,UP,2017-05-15 15:52:07.220,55
328,s,DOWN,2017-05-15 15:52:07.282,55
329,s,UP,2017-05-15 15:52:07.407,55
330,t,DOWN,2017-05-15 15:52:07.407,55
331,t,UP,2017-05-15 15:52:07.532,55
332,SPACE,DOWN,2017-05-15 15:52:07.547,55
333,SPACE,UP,2017-05-15 15:52:07.657,55
334,t,DOWN,2017-05-15 15:52:08.187,55
335,t,UP,2017-05-15 15:52:08.281,55
336,o,DOWN,2017-05-15 15:52:08.327,55
337,o,UP,2017-05-15 15:52:08.405,55
338,SPACE,DOWN,2017-05-15 15:52:08.468,55
339,SPACE,UP,2017-05-15 15:52:08.546,55
340,s,DOWN,2017-05-15 15:52:08.624,55
341,s,UP,2017-05-15 15:52:08.749,55
342,e,DOWN,2017-05-15 15:52:09.217,55
343,e,UP,2017-05-15 15:52:09.295,55
344,e,DOWN,2017-05-15 15:52:09.357,55
345,e,UP,2017-05-15 15:52:09.466,55
346,SPACE,DOWN,2017-05-15 15:52:09.529,55
347,SPACE,UP,2017-05-15 15:52:09.638,55
348,i,DOWN,2017-05-15 15:52:09.965,55
349,i,UP,2017-05-15 15:52:10.059,55
350,f,DOWN,2017-05-15 15:52:10.153,55
351,f,UP,2017-05-15 15:52:10.231,55
352,SPACE,DOWN,2017-05-15 15:52:10.277,55
353,SPACE,UP,2017-05-15 15:52:10.355,55
354,t,DOWN,2017-05-15 15:52:10.433,55
355,t,UP,2017-05-15 15:52:10.511,55
356,h,DOWN,2017-05-15 15:52:10.558,55
357,h,UP,2017-05-15 15:52:10.636,55
358,e,DOWN,2017-05-15 15:52:10.683,55
359,e,UP,2017-05-15 15:52:10.792,55
360,SPACE,DOWN,2017-05-15 15:52:10.839,55
361,SPACE,UP,2017-05-15 15:52:10.917,55
362,w,DOWN,2017-05-15 15:52:11.026,55
363,w,UP,2017-05-15 15:52:11.167,55
364,o,DOWN,2017-05-15 15:52:11.182,55
365,o,UP,2017-05-15 15:52:11.260,55
366,r,DOWN,2017-05-15 15:52:11.323,55
367,r,UP,2017-05-15 15:52:11.432,55
368,d,DOWN,2017-05-15 15:52:11.525,55
369,d,UP,2017-05-15 15:52:11.650,55
370,s,DOWN,2017-05-15 15:52:11.666,55
371,s,UP,2017-05-15 15:52:11.759,55
372,SPACE,DOWN,2017-05-15 15:52:12.025,55
373,SPACE,UP,2017-05-15 15:52:12.118,55
374,t,DOWN,2017-05-15 15:52:12.430,55
375,t,UP,2017-05-15 15:52:12.493,55
376,h,DOWN,2017-05-15 15:52:12.555,55
377,h,UP,2017-05-15 15:52:12.649,55
378,a,DOWN,2017-05-15 15:52:13.304,55
379,a,UP,2017-05-15 15:52:13.429,55
380,t,DOWN,2017-05-15 15:52:13.444,55
381,t,UP,2017-05-15 15:52:13.569,55
382,SPACE,DOWN,2017-05-15 15:52:13.616,55
383,SPACE,UP,2017-05-15 15:52:13.694,55
384,i,DOWN,2017-05-15 15:52:14.224,55
385,i,UP,2017-05-15 15:52:14.302,55
386,SPACE,DOWN,2017-05-15 15:52:14.365,55
387,SPACE,UP,2017-05-15 15:52:14.443,55
388,t,DOWN,2017-05-15 15:52:14.552,55
389,t,UP,2017-05-15 15:52:14.645,55
390,y,DOWN,2017-05-15 15:52:14.755,55
391,y,UP,2017-05-15 15:52:14.848,55
392,p,DOWN,2017-05-15 15:52:14.926,55
393,p,UP,2017-05-15 15:52:15.004,55
394,e,DOWN,2017-05-15 15:52:15.691,55
395,e,UP,2017-05-15 15:52:15.815,55
396,SPACE,DOWN,2017-05-15 15:52:15.893,55
397,SPACE,UP,2017-05-15 15:52:15.971,55
398,a,DOWN,2017-05-15 15:52:16.221,55
399,a,UP,2017-05-15 15:52:16.361,55
400,r,DOWN,2017-05-15 15:52:16.783,55
401,e,DOWN,2017-05-15 15:52:16.798,55
402,r,UP,2017-05-15 15:52:16.845,55
403,e,UP,2017-05-15 15:52:16.954,55
404,SPACE,DOWN,2017-05-15 15:52:17.032,55
405,SPACE,UP,2017-05-15 15:52:17.141,55
406,u,DOWN,2017-05-15 15:52:17.516,55
407,u,UP,2017-05-15 15:52:17.609,55
408,n,DOWN,2017-05-15 15:52:17.719,55
409,n,UP,2017-05-15 15:52:17.812,55
410,i,DOWN,2017-05-15 15:52:17.906,55
411,i,UP,2017-05-15 15:52:17.999,55
412,q,DOWN,2017-05-15 15:52:18.311,55
413,q,UP,2017-05-15 15:52:18.452,55
414,u,DOWN,2017-05-15 15:52:18.514,55
415,u,UP,2017-05-15 15:52:18.623,55
416,e,DOWN,2017-05-15 15:52:18.686,55
417,e,UP,2017-05-15 15:52:18.811,55
418,SPACE,DOWN,2017-05-15 15:52:18.873,55
419,SPACE,UP,2017-05-15 15:52:18.951,55
420,t,DOWN,2017-05-15 15:52:19.591,55
421,t,UP,2017-05-15 15:52:19.669,55
422,o,DOWN,2017-05-15 15:52:19.715,55
423,o,UP,2017-05-15 15:52:19.840,55
424,SPACE,DOWN,2017-05-15 15:52:19.918,55
425,SPACE,UP,2017-05-15 15:52:20.027,55
426,m,DOWN,2017-05-15 15:52:20.199,55
427,m,UP,2017-05-15 15:52:20.261,55
428,e,DOWN,2017-05-15 15:52:20.339,55
429,e,UP,2017-05-15 15:52:20.449,55
430,.,DOWN,2017-05-15 15:52:21.369,55
431,.,UP,2017-05-15 15:52:21.447,55
432,SPACE,DOWN,2017-05-15 15:52:21.541,55
433,SPACE,UP,2017-05-15 15:52:21.634,55
434,t,DOWN,2017-05-15 15:52:21.759,55
435,t,UP,2017-05-15 15:52:21.853,55
436,h,DOWN,2017-05-15 15:52:21.915,55
437,h,UP,2017-05-15 15:52:21.993,55
438,e,DOWN,2017-05-15 15:52:22.055,55
439,r,DOWN,2017-05-15 15:52:22.165,55
440,e,UP,2017-05-15 15:52:22.211,55
441,e,DOWN,2017-05-15 15:52:22.258,55
442,r,UP,2017-05-15 15:52:22.305,55
443,e,UP,2017-05-15 15:52:22.352,55
444,SPACE,DOWN,2017-05-15 15:52:22.617,55
445,SPACE,UP,2017-05-15 15:52:22.711,55
446,a,DOWN,2017-05-15 15:52:23.179,55
447,a,UP,2017-05-15 15:52:23.350,55
448,r,DOWN,2017-05-15 15:52:23.397,55
449,e,DOWN,2017-05-15 15:52:23.444,55
450,r,UP,2017-05-15 15:52:23.491,55
451,e,UP,2017-05-15 15:52:23.600,55
452,SPACE,DOWN,2017-05-15 15:52:23.647,55
453,SPACE,UP,2017-05-15 15:52:23.740,55
454,t,DOWN,2017-05-15 15:52:23.818,55
455,t,UP,2017-05-15 15:52:23.912,55
456,o,DOWN,2017-05-15 15:52:24.052,55
457,o,UP,2017-05-15 15:52:24.161,55
458,w,DOWN,2017-05-15 15:52:24.255,55
459,w,UP,2017-05-15 15:52:24.380,55
460,BACKSPACE,DOWN,2017-05-15 15:52:24.785,55
461,BACKSPACE,UP,2017-05-15 15:52:24.863,55
462,BACKSPACE,DOWN,2017-05-15 15:52:24.926,55
463,BACKSPACE,UP,2017-05-15 15:52:25.004,55
464,w,DOWN,2017-05-15 15:52:25.051,55
465,w,UP,2017-05-15 15:52:25.160,55
466,o,DOWN,2017-05-15 15:52:25.456,55
467,o,UP,2017-05-15 15:52:25.565,55
468,SPACE,DOWN,2017-05-15 15:52:25.659,55
469,SPACE,UP,2017-05-15 15:52:25.768,55
470,s,DOWN,2017-05-15 15:52:25.971,55
471,s,UP,2017-05-15 15:52:26.111,55
472,e,DOWN,2017-05-15 15:52:26.174,55
473,e,UP,2017-05-15 15:52:26.236,55
474,n,DOWN,2017-05-15 15:52:26.299,55
475,n,UP,2017-05-15 15:52:26.408,55
476,t,DOWN,2017-05-15 15:52:26.564,55
477,t,UP,2017-05-15 15:52:26.642,55
478,e,DOWN,2017-05-15 15:52:26.689,55
479,e,UP,2017-05-15 15:52:26.782,55
480,n,DOWN,2017-05-15 15:52:26.876,55
481,n,UP,2017-05-15 15:52:26.969,55
482,c,DOWN,2017-05-15 15:52:27.500,55
483,c,UP,2017-05-15 15:52:27.640,55
484,e,DOWN,2017-05-15 15:52:27.734,55
485,e,UP,2017-05-15 15:52:27.812,55
486,s,DOWN,2017-05-15 15:52:27.968,55
487,s,UP,2017-05-15 15:52:28.077,55
488,SPACE,DOWN,2017-05-15 15:52:28.202,55
489,SPACE,UP,2017-05-15 15:52:28.295,55
490,i,DOWN,2017-05-15 15:52:28.607,55
491,i,UP,2017-05-15 15:52:28.701,55
492,n,DOWN,2017-05-15 15:52:28.826,55
493,n,UP,2017-05-15 15:52:28.904,55
494,SPACE,DOWN,2017-05-15 15:52:28.966,55
495,SPACE,UP,2017-05-15 15:52:29.044,55
496,t,DOWN,2017-05-15 15:52:29.200,55
497,t,UP,2017-05-15 15:52:29.263,55
498,h,DOWN,2017-05-15 15:52:30.214,55
499,h,UP,2017-05-15 15:52:30.308,55
500,i,DOWN,2017-05-15 15:52:30.464,55
501,i,UP,2017-05-15 15:52:30.573,55
502,s,DOWN,2017-05-15 15:52:30.698,55
503,s,UP,2017-05-15 15:52:30.823,55
504,SPACE,DOWN,2017-05-15 15:52:30.885,55
505,SPACE,UP,2017-05-15 15:52:30.979,55
506,d,DOWN,2017-05-15 15:52:31.384,55
507,d,UP,2017-05-15 15:52:31.509,55
508,a,DOWN,2017-05-15 15:52:31.556,55
509,a,UP,2017-05-15 15:52:31.712,55
510,t,DOWN,2017-05-15 15:52:31.805,55
511,t,UP,2017-05-15 15:52:31.899,55
512,a,DOWN,2017-05-15 15:52:31.993,55
513,a,UP,2017-05-15 15:52:32.102,55
514,SPACE,DOWN,2017-05-15 15:52:32.305,55
515,SPACE,UP,2017-05-15 15:52:32.398,55
516,s,DOWN,2017-05-15 15:52:32.679,55
517,s,UP,2017-05-15 15:52:32.788,55
518,a,DOWN,2017-05-15 15:52:32.819,55
519,a,UP,2017-05-15 15:52:32.960,55
520,m,DOWN,2017-05-15 15:52:32.975,55
521,m,UP,2017-05-15 15:52:33.053,55
522,p,DOWN,2017-05-15 15:52:33.194,55
523,p,UP,2017-05-15 15:52:33.287,55
524,l,DOWN,2017-05-15 15:52:33.397,55
525,l,UP,2017-05-15 15:52:33.475,55
526,e,DOWN,2017-05-15 15:52:33.537,55
527,e,UP,2017-05-15 15:52:33.615,55
528,.,DOWN,2017-05-15 15:52:34.364,55
529,.,UP,2017-05-15 15:52:34.442,55
530,RETURN,DOWN,2017-05-15 15:52:35.253,55
531,RETURN,UP,2017-05-15 15:52:35.347,55
532,t,DOWN,2017-05-15 15:52:36.688,55
533,t,UP,2017-05-15 15:52:36.782,55
