ID,keyPressed,keyState,timestamp
74, ,DOWN,2017-05-15 17:27:51.888
75, ,UP,2017-05-15 17:27:51.979
76,i,DOWN,2017-05-15 17:27:52.554
77,i,UP,2017-05-15 17:27:52.661
78,f,DOWN,2017-05-15 17:27:52.791
79,f,UP,2017-05-15 17:27:52.935
80, ,DOWN,2017-05-15 17:27:52.967
81, ,UP,2017-05-15 17:27:53.057
82,t,DOWN,2017-05-15 17:27:53.187
83,t,UP,2017-05-15 17:27:53.309
84,u,DOWN,2017-05-15 17:27:53.342
85,u,UP,2017-05-15 17:27:53.439
86,OTHER,DOWN,2017-05-15 17:27:54.491
87,OTHER,UP,2017-05-15 17:27:54.579
88,h,DOWN,2017-05-15 17:27:55.265
89,h,UP,2017-05-15 17:27:55.350
90,e,DOWN,2017-05-15 17:27:55.497
91,e,UP,2017-05-15 17:27:55.638
92, ,DOWN,2017-05-15 17:27:55.771
93, ,UP,2017-05-15 17:27:55.822
94,w,DOWN,2017-05-15 17:27:56.326
95,w,UP,2017-05-15 17:27:56.453
96,o,DOWN,2017-05-15 17:27:56.874
97,o,UP,2017-05-15 17:27:56.986
98,r,DOWN,2017-05-15 17:27:57.239
99,r,UP,2017-05-15 17:27:57.374
100,d,DOWN,2017-05-15 17:27:57.644
101,d,UP,2017-05-15 17:27:57.728
102,s,DOWN,2017-05-15 17:27:58.171
103,s,UP,2017-05-15 17:27:58.265
104, ,DOWN,2017-05-15 17:28:00.121
105, ,UP,2017-05-15 17:28:00.205
106,t,DOWN,2017-05-15 17:28:00.484
107,t,UP,2017-05-15 17:28:00.572
108,h,DOWN,2017-05-15 17:28:00.737
109,h,UP,2017-05-15 17:28:00.831
110,a,DOWN,2017-05-15 17:28:01.255
111,a,UP,2017-05-15 17:28:01.382
112,t,DOWN,2017-05-15 17:28:01.492
113,t,UP,2017-05-15 17:28:01.570
114, ,DOWN,2017-05-15 17:28:01.871
115, ,UP,2017-05-15 17:28:01.959
116,i,DOWN,2017-05-15 17:28:02.414
117,i,UP,2017-05-15 17:28:02.515
118, ,DOWN,2017-05-15 17:28:02.790
119, ,UP,2017-05-15 17:28:02.863
120,t,DOWN,2017-05-15 17:28:03.600
121,t,UP,2017-05-15 17:28:03.679
122,y,DOWN,2017-05-15 17:28:03.801
123,y,UP,2017-05-15 17:28:03.889
124,p,DOWN,2017-05-15 17:28:04.163
125,p,UP,2017-05-15 17:28:04.246
126,w,DOWN,2017-05-15 17:28:04.551
127,w,UP,2017-05-15 17:28:04.704
128,OTHER,DOWN,2017-05-15 17:28:05.483
129,OTHER,UP,2017-05-15 17:28:05.551
130,e,DOWN,2017-05-15 17:28:05.720
131,e,UP,2017-05-15 17:28:05.823
132, ,DOWN,2017-05-15 17:28:06.068
133, ,UP,2017-05-15 17:28:06.148
134,a,DOWN,2017-05-15 17:28:06.977
135,a,UP,2017-05-15 17:28:07.064
136,r,DOWN,2017-05-15 17:28:07.282
137,r,UP,2017-05-15 17:28:07.363
138,e,DOWN,2017-05-15 17:28:07.478
139,e,UP,2017-05-15 17:28:07.575
140, ,DOWN,2017-05-15 17:28:07.854
141, ,UP,2017-05-15 17:28:07.922
142,u,DOWN,2017-05-15 17:28:08.199
143,u,UP,2017-05-15 17:28:08.292
144,n,DOWN,2017-05-15 17:28:08.440
145,n,UP,2017-05-15 17:28:08.503
146,i,DOWN,2017-05-15 17:28:08.690
147,i,UP,2017-05-15 17:28:08.762
148,q,DOWN,2017-05-15 17:28:09.065
149,q,UP,2017-05-15 17:28:09.203
150,u,DOWN,2017-05-15 17:28:09.324
151,u,UP,2017-05-15 17:28:09.372
152,e,DOWN,2017-05-15 17:28:09.571
153,e,UP,2017-05-15 17:28:09.653
154,b,DOWN,2017-05-15 17:28:09.994
155,b,UP,2017-05-15 17:28:10.071
156,t,DOWN,2017-05-15 17:28:10.897
157,t,UP,2017-05-15 17:28:10.973
158,o,DOWN,2017-05-15 17:28:11.178
159,o,UP,2017-05-15 17:28:11.262
160, ,DOWN,2017-05-15 17:28:11.467
161, ,UP,2017-05-15 17:28:11.531
162,m,DOWN,2017-05-15 17:28:11.674
163,m,UP,2017-05-15 17:28:11.760
164,e,DOWN,2017-05-15 17:28:11.874
165,e,UP,2017-05-15 17:28:11.978
166,OTHER,DOWN,2017-05-15 17:28:15.191
167,OTHER,UP,2017-05-15 17:28:15.270
168,OTHER,DOWN,2017-05-15 17:28:15.346
169,OTHER,UP,2017-05-15 17:28:15.425
170,OTHER,DOWN,2017-05-15 17:28:15.496
171,OTHER,UP,2017-05-15 17:28:15.586
172,OTHER,DOWN,2017-05-15 17:28:15.674
173,OTHER,UP,2017-05-15 17:28:15.760
174,OTHER,DOWN,2017-05-15 17:28:15.822
175,OTHER,UP,2017-05-15 17:28:15.927
176,OTHER,DOWN,2017-05-15 17:28:16.050
177,OTHER,UP,2017-05-15 17:28:16.108
178,b,DOWN,2017-05-15 17:28:16.542
179,b,UP,2017-05-15 17:28:16.601
180,t,DOWN,2017-05-15 17:28:16.890
181,t,UP,2017-05-15 17:28:16.993
182,OTHER,DOWN,2017-05-15 17:28:17.838
183,OTHER,UP,2017-05-15 17:28:17.923
184,OTHER,DOWN,2017-05-15 17:28:17.996
185,OTHER,UP,2017-05-15 17:28:18.093
186, ,DOWN,2017-05-15 17:28:18.695
187, ,UP,2017-05-15 17:28:18.769
188,t,DOWN,2017-05-15 17:28:19.580
189,t,UP,2017-05-15 17:28:19.689
190,o,DOWN,2017-05-15 17:28:19.815
191,o,UP,2017-05-15 17:28:19.910
192, ,DOWN,2017-05-15 17:28:20.156
193, ,UP,2017-05-15 17:28:20.217
194,m,DOWN,2017-05-15 17:28:20.556
195,m,UP,2017-05-15 17:28:20.638
196,e,DOWN,2017-05-15 17:28:20.770
197,e,UP,2017-05-15 17:28:20.867
198,.,DOWN,2017-05-15 17:28:21.515
199,.,UP,2017-05-15 17:28:21.602
200, ,DOWN,2017-05-15 17:28:22.014
201, ,UP,2017-05-15 17:28:22.066
202,t,DOWN,2017-05-15 17:28:22.800
203,t,UP,2017-05-15 17:28:22.894
204,h,DOWN,2017-05-15 17:28:23.023
205,h,UP,2017-05-15 17:28:23.097
206,e,DOWN,2017-05-15 17:28:23.395
207,e,UP,2017-05-15 17:28:23.481
208,r,DOWN,2017-05-15 17:28:23.562
209,r,UP,2017-05-15 17:28:23.631
210,e,DOWN,2017-05-15 17:28:23.753
211,e,UP,2017-05-15 17:28:23.838
212,b,DOWN,2017-05-15 17:28:24.162
213,b,UP,2017-05-15 17:28:24.224
214,a,DOWN,2017-05-15 17:28:24.678
215,a,UP,2017-05-15 17:28:24.779
216,r,DOWN,2017-05-15 17:28:24.841
217,r,UP,2017-05-15 17:28:24.905
218,e,DOWN,2017-05-15 17:28:25.025
219,e,UP,2017-05-15 17:28:25.086
220, ,DOWN,2017-05-15 17:28:25.322
221, ,UP,2017-05-15 17:28:25.377
222,OTHER,DOWN,2017-05-15 17:28:25.954
223,OTHER,UP,2017-05-15 17:28:26.056
224,OTHER,DOWN,2017-05-15 17:28:26.152
225,OTHER,UP,2017-05-15 17:28:26.222
226,OTHER,DOWN,2017-05-15 17:28:26.313
227,OTHER,UP,2017-05-15 17:28:26.376
228,OTHER,DOWN,2017-05-15 17:28:26.465
229,OTHER,UP,2017-05-15 17:28:26.565
230,OTHER,DOWN,2017-05-15 17:28:26.645
231,OTHER,UP,2017-05-15 17:28:26.725
232, ,DOWN,2017-05-15 17:28:27.277
233, ,UP,2017-05-15 17:28:27.350
234,a,DOWN,2017-05-15 17:28:28.298
235,a,UP,2017-05-15 17:28:28.453
236,r,DOWN,2017-05-15 17:28:28.561
237,r,UP,2017-05-15 17:28:28.631
238,e,DOWN,2017-05-15 17:28:28.768
239,e,UP,2017-05-15 17:28:28.848
240, ,DOWN,2017-05-15 17:28:29.195
241, ,UP,2017-05-15 17:28:29.286
242,t,DOWN,2017-05-15 17:28:29.814
243,t,UP,2017-05-15 17:28:29.906
244,w,DOWN,2017-05-15 17:28:30.071
245,w,UP,2017-05-15 17:28:30.202
246,o,DOWN,2017-05-15 17:28:30.314
247,o,UP,2017-05-15 17:28:30.360
248,b,DOWN,2017-05-15 17:28:30.965
249,b,UP,2017-05-15 17:28:31.044
250,OTHER,DOWN,2017-05-15 17:28:31.934
251,OTHER,UP,2017-05-15 17:28:32.015
252, ,DOWN,2017-05-15 17:28:32.565
253, ,UP,2017-05-15 17:28:32.634
254,s,DOWN,2017-05-15 17:28:33.189
255,s,UP,2017-05-15 17:28:33.314
256,e,DOWN,2017-05-15 17:28:33.412
257,e,UP,2017-05-15 17:28:33.542
258,n,DOWN,2017-05-15 17:28:34.416
259,n,UP,2017-05-15 17:28:34.495
260,t,DOWN,2017-05-15 17:28:34.716
261,t,UP,2017-05-15 17:28:34.786
262,e,DOWN,2017-05-15 17:28:34.961
263,e,UP,2017-05-15 17:28:35.069
264,n,DOWN,2017-05-15 17:28:35.322
265,n,UP,2017-05-15 17:28:35.426
266,c,DOWN,2017-05-15 17:28:36.138
267,c,UP,2017-05-15 17:28:36.224
268,e,DOWN,2017-05-15 17:28:36.717
269,e,UP,2017-05-15 17:28:36.835
270,s,DOWN,2017-05-15 17:28:37.088
271,s,UP,2017-05-15 17:28:37.187
272, ,DOWN,2017-05-15 17:28:37.718
273, ,UP,2017-05-15 17:28:37.789
274,i,DOWN,2017-05-15 17:28:38.437
275,i,UP,2017-05-15 17:28:38.527
276,n,DOWN,2017-05-15 17:28:38.684
277,n,UP,2017-05-15 17:28:38.746
278, ,DOWN,2017-05-15 17:28:38.907
279, ,UP,2017-05-15 17:28:38.964
280,t,DOWN,2017-05-15 17:28:39.505
281,t,UP,2017-05-15 17:28:39.612
282,h,DOWN,2017-05-15 17:28:39.745
283,h,UP,2017-05-15 17:28:39.840
284,i,DOWN,2017-05-15 17:28:40.016
285,i,UP,2017-05-15 17:28:40.104
286,s,DOWN,2017-05-15 17:28:40.596
287,s,UP,2017-05-15 17:28:40.760
288,b,DOWN,2017-05-15 17:28:40.962
289,b,UP,2017-05-15 17:28:41.034
290,OTHER,DOWN,2017-05-15 17:28:42.028
291,OTHER,UP,2017-05-15 17:28:42.124
292,OTHER,DOWN,2017-05-15 17:28:42.220
293,OTHER,UP,2017-05-15 17:28:42.265
294,s,DOWN,2017-05-15 17:28:43.106
295,s,UP,2017-05-15 17:28:43.250
296, ,DOWN,2017-05-15 17:28:43.434
297, ,UP,2017-05-15 17:28:43.540
298,d,DOWN,2017-05-15 17:28:43.993
299,d,UP,2017-05-15 17:28:44.076
300,a,DOWN,2017-05-15 17:28:44.216
301,a,UP,2017-05-15 17:28:44.323
302,t,DOWN,2017-05-15 17:28:44.386
303,t,UP,2017-05-15 17:28:44.483
304,a,DOWN,2017-05-15 17:28:44.573
305,a,UP,2017-05-15 17:28:44.703
306, ,DOWN,2017-05-15 17:28:44.939
307, ,UP,2017-05-15 17:28:45.012
308,s,DOWN,2017-05-15 17:28:45.899
309,s,UP,2017-05-15 17:28:46.063
310,a,DOWN,2017-05-15 17:28:46.418
311,a,UP,2017-05-15 17:28:46.553
312,m,DOWN,2017-05-15 17:28:47.059
313,m,UP,2017-05-15 17:28:47.127
314,p,DOWN,2017-05-15 17:28:47.302
315,p,UP,2017-05-15 17:28:47.413
316,l,DOWN,2017-05-15 17:28:47.520
317,l,UP,2017-05-15 17:28:47.589
318,e,DOWN,2017-05-15 17:28:48.014
319,e,UP,2017-05-15 17:28:48.133
320,.,DOWN,2017-05-15 17:28:48.775
321,.,UP,2017-05-15 17:28:48.836
322,t,DOWN,2017-05-15 17:28:54.198
323,t,UP,2017-05-15 17:28:54.294
324,h,DOWN,2017-05-15 17:28:54.480
325,h,UP,2017-05-15 17:28:54.525
326,i,DOWN,2017-05-15 17:28:54.811
327,i,UP,2017-05-15 17:28:54.868
328,s,DOWN,2017-05-15 17:28:55.008
329,s,UP,2017-05-15 17:28:55.097
330, ,DOWN,2017-05-15 17:28:55.237
331, ,UP,2017-05-15 17:28:55.312
332,i,DOWN,2017-05-15 17:28:55.574
333,i,UP,2017-05-15 17:28:55.664
334,s,DOWN,2017-05-15 17:28:55.718
335,s,UP,2017-05-15 17:28:55.840
336, ,DOWN,2017-05-15 17:28:55.930
337, ,UP,2017-05-15 17:28:55.997
338,a,DOWN,2017-05-15 17:28:57.517
339,a,UP,2017-05-15 17:28:57.620
340, ,DOWN,2017-05-15 17:28:57.744
341, ,UP,2017-05-15 17:28:57.836
342,t,DOWN,2017-05-15 17:28:58.122
343,t,UP,2017-05-15 17:28:58.209
344,e,DOWN,2017-05-15 17:28:58.365
345,e,UP,2017-05-15 17:28:58.494
346,s,DOWN,2017-05-15 17:28:58.716
347,s,UP,2017-05-15 17:28:58.827
348,t,DOWN,2017-05-15 17:28:58.950
349,t,UP,2017-05-15 17:28:59.012
350, ,DOWN,2017-05-15 17:28:59.442
351, ,UP,2017-05-15 17:28:59.542
352,t,DOWN,2017-05-15 17:28:59.910
353,t,UP,2017-05-15 17:28:59.982
354,o,DOWN,2017-05-15 17:29:00.198
355,o,UP,2017-05-15 17:29:00.290
356, ,DOWN,2017-05-15 17:29:00.457
357, ,UP,2017-05-15 17:29:00.530
358,s,DOWN,2017-05-15 17:29:00.738
359,s,UP,2017-05-15 17:29:00.821
360,e,DOWN,2017-05-15 17:29:00.970
361,e,UP,2017-05-15 17:29:01.215
362,e,DOWN,2017-05-15 17:29:01.718
363,e,UP,2017-05-15 17:29:01.802
364, ,DOWN,2017-05-15 17:29:02.043
365, ,UP,2017-05-15 17:29:02.115
366,i,DOWN,2017-05-15 17:29:02.598
367,i,UP,2017-05-15 17:29:02.669
368,f,DOWN,2017-05-15 17:29:03.193
369,f,UP,2017-05-15 17:29:03.262
370, ,DOWN,2017-05-15 17:29:03.378
371, ,UP,2017-05-15 17:29:03.477
372,t,DOWN,2017-05-15 17:29:03.742
373,t,UP,2017-05-15 17:29:03.816
374,h,DOWN,2017-05-15 17:29:03.914
375,h,UP,2017-05-15 17:29:04.003
376,e,DOWN,2017-05-15 17:29:04.183
377,e,UP,2017-05-15 17:29:04.310
378, ,DOWN,2017-05-15 17:29:04.496
379, ,UP,2017-05-15 17:29:04.571
380,w,DOWN,2017-05-15 17:29:06.427
381,w,UP,2017-05-15 17:29:06.521
382,i,DOWN,2017-05-15 17:29:07.790
383,i,UP,2017-05-15 17:29:07.865
384,OTHER,DOWN,2017-05-15 17:29:08.912
385,OTHER,UP,2017-05-15 17:29:08.975
386,o,DOWN,2017-05-15 17:29:09.210
387,o,UP,2017-05-15 17:29:09.287
388,r,DOWN,2017-05-15 17:29:09.684
389,r,UP,2017-05-15 17:29:09.769
390,d,DOWN,2017-05-15 17:29:09.978
391,d,UP,2017-05-15 17:29:10.072
392,s,DOWN,2017-05-15 17:29:10.202
393,s,UP,2017-05-15 17:29:10.305
394, ,DOWN,2017-05-15 17:29:10.508
395, ,UP,2017-05-15 17:29:10.584
396,t,DOWN,2017-05-15 17:29:11.112
397,t,UP,2017-05-15 17:29:11.185
398,h,DOWN,2017-05-15 17:29:11.294
399,h,UP,2017-05-15 17:29:11.369
400,a,DOWN,2017-05-15 17:29:11.434
401,a,UP,2017-05-15 17:29:11.544
402,t,DOWN,2017-05-15 17:29:11.545
403,t,UP,2017-05-15 17:29:11.606
404, ,DOWN,2017-05-15 17:29:11.767
405, ,UP,2017-05-15 17:29:11.817
406,i,DOWN,2017-05-15 17:29:12.019
407,i,UP,2017-05-15 17:29:12.080
408, ,DOWN,2017-05-15 17:29:12.451
409, ,UP,2017-05-15 17:29:12.510
410,t,DOWN,2017-05-15 17:29:13.259
411,t,UP,2017-05-15 17:29:13.328
412,y,DOWN,2017-05-15 17:29:13.467
413,y,UP,2017-05-15 17:29:13.538
414,p,DOWN,2017-05-15 17:29:13.765
415,p,UP,2017-05-15 17:29:13.843
416,e,DOWN,2017-05-15 17:29:13.999
417,e,UP,2017-05-15 17:29:14.106
418, ,DOWN,2017-05-15 17:29:14.169
419, ,UP,2017-05-15 17:29:14.207
420,a,DOWN,2017-05-15 17:29:14.515
421,a,UP,2017-05-15 17:29:14.599
422,r,DOWN,2017-05-15 17:29:14.638
423,r,UP,2017-05-15 17:29:14.691
424,e,DOWN,2017-05-15 17:29:14.831
425,e,UP,2017-05-15 17:29:14.911
426, ,DOWN,2017-05-15 17:29:15.010
427, ,UP,2017-05-15 17:29:15.086
428,u,DOWN,2017-05-15 17:29:15.700
429,u,UP,2017-05-15 17:29:15.782
430,n,DOWN,2017-05-15 17:29:16.096
431,n,UP,2017-05-15 17:29:16.184
432,i,DOWN,2017-05-15 17:29:16.312
433,i,UP,2017-05-15 17:29:16.380
434,q,DOWN,2017-05-15 17:29:16.658
435,q,UP,2017-05-15 17:29:16.771
436,u,DOWN,2017-05-15 17:29:16.800
437,u,UP,2017-05-15 17:29:16.883
438,e,DOWN,2017-05-15 17:29:16.983
439,e,UP,2017-05-15 17:29:17.103
440,b,DOWN,2017-05-15 17:29:17.212
441,b,UP,2017-05-15 17:29:17.292
442,t,DOWN,2017-05-15 17:29:18.027
443,t,UP,2017-05-15 17:29:18.117
444,o,DOWN,2017-05-15 17:29:18.316
445,o,UP,2017-05-15 17:29:18.401
446, ,DOWN,2017-05-15 17:29:18.644
447, ,UP,2017-05-15 17:29:18.715
448,m,DOWN,2017-05-15 17:29:18.902
449,m,UP,2017-05-15 17:29:18.978
450,e,DOWN,2017-05-15 17:29:19.100
451,e,UP,2017-05-15 17:29:19.214
452,.,DOWN,2017-05-15 17:29:19.547
453,.,UP,2017-05-15 17:29:19.632
454, ,DOWN,2017-05-15 17:29:19.791
455, ,UP,2017-05-15 17:29:19.859
456,t,DOWN,2017-05-15 17:29:20.555
457,t,UP,2017-05-15 17:29:20.645
458,h,DOWN,2017-05-15 17:29:20.742
459,h,UP,2017-05-15 17:29:20.822
460,e,DOWN,2017-05-15 17:29:21.001
461,e,UP,2017-05-15 17:29:21.086
462,r,DOWN,2017-05-15 17:29:21.184
463,r,UP,2017-05-15 17:29:21.254
464,e,DOWN,2017-05-15 17:29:21.375
465,e,UP,2017-05-15 17:29:21.441
466, ,DOWN,2017-05-15 17:29:21.673
467, ,UP,2017-05-15 17:29:21.716
468,a,DOWN,2017-05-15 17:29:21.908
469,a,UP,2017-05-15 17:29:22.030
470,r,DOWN,2017-05-15 17:29:22.058
471,r,UP,2017-05-15 17:29:22.107
472,e,DOWN,2017-05-15 17:29:22.220
473,e,UP,2017-05-15 17:29:22.343
474, ,DOWN,2017-05-15 17:29:22.535
475, ,UP,2017-05-15 17:29:22.619
476,t,DOWN,2017-05-15 17:29:23.298
477,t,UP,2017-05-15 17:29:23.364
478,w,DOWN,2017-05-15 17:29:23.496
479,w,UP,2017-05-15 17:29:23.603
480,o,DOWN,2017-05-15 17:29:23.683
481,o,UP,2017-05-15 17:29:23.753
482, ,DOWN,2017-05-15 17:29:23.983
483, ,UP,2017-05-15 17:29:24.043
484,s,DOWN,2017-05-15 17:29:24.940
485,s,UP,2017-05-15 17:29:25.035
486,e,DOWN,2017-05-15 17:29:25.148
487,e,UP,2017-05-15 17:29:25.270
488,n,DOWN,2017-05-15 17:29:25.387
489,n,UP,2017-05-15 17:29:25.482
490,t,DOWN,2017-05-15 17:29:25.683
491,t,UP,2017-05-15 17:29:25.765
492,e,DOWN,2017-05-15 17:29:25.811
493,e,UP,2017-05-15 17:29:25.932
494,n,DOWN,2017-05-15 17:29:26.153
495,n,UP,2017-05-15 17:29:26.223
496,c,DOWN,2017-05-15 17:29:26.400
497,c,UP,2017-05-15 17:29:26.464
498,e,DOWN,2017-05-15 17:29:26.648
499,e,UP,2017-05-15 17:29:26.744
500,s,DOWN,2017-05-15 17:29:27.187
501,s,UP,2017-05-15 17:29:27.271
502, ,DOWN,2017-05-15 17:29:27.573
503, ,UP,2017-05-15 17:29:27.641
504,i,DOWN,2017-05-15 17:29:28.206
505,i,UP,2017-05-15 17:29:28.303
506,n,DOWN,2017-05-15 17:29:28.441
507,n,UP,2017-05-15 17:29:28.512
508, ,DOWN,2017-05-15 17:29:28.635
509, ,UP,2017-05-15 17:29:28.725
510,t,DOWN,2017-05-15 17:29:28.855
511,t,UP,2017-05-15 17:29:28.986
512,h,DOWN,2017-05-15 17:29:29.024
513,h,UP,2017-05-15 17:29:29.096
514,i,DOWN,2017-05-15 17:29:29.502
515,i,UP,2017-05-15 17:29:29.581
516,s,DOWN,2017-05-15 17:29:29.754
517,s,UP,2017-05-15 17:29:29.882
518, ,DOWN,2017-05-15 17:29:30.051
519, ,UP,2017-05-15 17:29:30.125
520,d,DOWN,2017-05-15 17:29:30.935
521,d,UP,2017-05-15 17:29:31.020
522,a,DOWN,2017-05-15 17:29:31.117
523,a,UP,2017-05-15 17:29:31.205
524,t,DOWN,2017-05-15 17:29:31.226
525,t,UP,2017-05-15 17:29:31.304
526,a,DOWN,2017-05-15 17:29:31.359
527,a,UP,2017-05-15 17:29:31.422
528, ,DOWN,2017-05-15 17:29:31.847
529, ,UP,2017-05-15 17:29:31.943
530,s,DOWN,2017-05-15 17:29:32.174
531,s,UP,2017-05-15 17:29:32.282
532,m,DOWN,2017-05-15 17:29:32.718
533,m,UP,2017-05-15 17:29:32.795
534,p,DOWN,2017-05-15 17:29:32.926
535,p,UP,2017-05-15 17:29:32.989
536,OTHER,DOWN,2017-05-15 17:29:33.548
537,OTHER,UP,2017-05-15 17:29:33.633
538,OTHER,DOWN,2017-05-15 17:29:33.698
539,OTHER,UP,2017-05-15 17:29:33.774
540,a,DOWN,2017-05-15 17:29:34.280
541,a,UP,2017-05-15 17:29:34.438
542,m,DOWN,2017-05-15 17:29:34.593
543,m,UP,2017-05-15 17:29:34.654
544,p,DOWN,2017-05-15 17:29:34.821
545,p,UP,2017-05-15 17:29:34.879
546,l,DOWN,2017-05-15 17:29:35.034
547,l,UP,2017-05-15 17:29:35.097
548,e,DOWN,2017-05-15 17:29:35.550
549,e,UP,2017-05-15 17:29:35.655
550,.,DOWN,2017-05-15 17:29:36.322
551,.,UP,2017-05-15 17:29:36.407
552,t,DOWN,2017-05-15 17:29:41.592
553,t,UP,2017-05-15 17:29:41.676
554,h,DOWN,2017-05-15 17:29:41.852
555,h,UP,2017-05-15 17:29:41.908
556,i,DOWN,2017-05-15 17:29:42.080
557,i,UP,2017-05-15 17:29:42.177
558,s,DOWN,2017-05-15 17:29:42.308
559,s,UP,2017-05-15 17:29:42.406
560, ,DOWN,2017-05-15 17:29:42.555
561, ,UP,2017-05-15 17:29:42.611
562,i,DOWN,2017-05-15 17:29:42.964
563,i,UP,2017-05-15 17:29:43.057
564,s,DOWN,2017-05-15 17:29:43.255
565,s,UP,2017-05-15 17:29:43.283
566, ,DOWN,2017-05-15 17:29:43.604
567, ,UP,2017-05-15 17:29:43.709
568,a,DOWN,2017-05-15 17:29:44.514
569,a,UP,2017-05-15 17:29:44.632
570, ,DOWN,2017-05-15 17:29:44.765
571, ,UP,2017-05-15 17:29:44.808
572,t,DOWN,2017-05-15 17:29:45.140
573,t,UP,2017-05-15 17:29:45.225
574,e,DOWN,2017-05-15 17:29:45.314
575,e,UP,2017-05-15 17:29:45.443
576,s,DOWN,2017-05-15 17:29:45.552
577,s,UP,2017-05-15 17:29:45.664
578,t,DOWN,2017-05-15 17:29:45.900
579,t,UP,2017-05-15 17:29:45.955
580, ,DOWN,2017-05-15 17:29:46.266
581, ,UP,2017-05-15 17:29:46.343
582,t,DOWN,2017-05-15 17:29:47.104
583,t,UP,2017-05-15 17:29:47.180
584,o,DOWN,2017-05-15 17:29:47.411
585,o,UP,2017-05-15 17:29:47.474
586, ,DOWN,2017-05-15 17:29:47.667
587, ,UP,2017-05-15 17:29:47.734
588,s,DOWN,2017-05-15 17:29:48.035
589,s,UP,2017-05-15 17:29:48.135
590,e,DOWN,2017-05-15 17:29:48.243
591,e,UP,2017-05-15 17:29:48.344
592,e,DOWN,2017-05-15 17:29:48.431
593,e,UP,2017-05-15 17:29:48.560
594, ,DOWN,2017-05-15 17:29:49.165
595, ,UP,2017-05-15 17:29:49.294
596,i,DOWN,2017-05-15 17:29:49.617
597,i,UP,2017-05-15 17:29:49.703
598,d,DOWN,2017-05-15 17:29:49.875
